ensgene,baseMean,log2FoldChange,lfcSE,pvalue,padj,external_gene_name,description,gene_biotype
ENSG00000003400,36.93998283082459,0.12856562245199776,0.3227815342148904,0.5007409825622021,0.6827794314153245,CASP10,caspase 10 [Source:HGNC Symbol;Acc:HGNC:1500],protein_coding
ENSG00000003402,628.9331811951595,0.42327621403199783,0.09917545919004923,9.668059028850241e-6,8.595402596785182e-5,CFLAR,CASP8 and FADD like apoptosis regulator [Source:HGNC Symbol;Acc:HGNC:1876],protein_coding
ENSG00000003436,1508.0742284624937,1.0252944473418195,0.054421605208621646,5.173678052151536e-80,1.6367146087900225e-77,TFPI,tissue factor pathway inhibitor [Source:HGNC Symbol;Acc:HGNC:11760],protein_coding
ENSG00000003509,94.70090806071427,-0.813835737564268,0.2439236936071797,1.3505100461077608e-4,9.364152990934406e-4,NDUFAF7,NADH:ubiquinone oxidoreductase complex assembly factor 7 [Source:HGNC Symbol;Acc:HGNC:28816],protein_coding
ENSG00000003756,458.8332459291892,0.25586246179754185,0.11029165854574151,0.015155455876895343,0.05303885630114215,RBM5,RNA binding motif protein 5 [Source:HGNC Symbol;Acc:HGNC:9902],protein_coding
ENSG00000003989,76.0904895268318,0.044629556851692426,0.21697679504426276,0.8036835227661963,0.8962936373879835,SLC7A2,solute carrier family 7 member 2 [Source:HGNC Symbol;Acc:HGNC:11060],protein_coding
ENSG00000004059,4.136307336721995,-0.05927304680065392,0.3735937104912553,0.5625863660366801,0.733879797836695,ARF5,ADP ribosylation factor 5 [Source:HGNC Symbol;Acc:HGNC:658],protein_coding
ENSG00000004139,85.13921808826197,0.25026667474691155,0.254459295357364,0.20599957303101668,0.3813830183462556,SARM1,sterile alpha and TIR motif containing 1 [Source:HGNC Symbol;Acc:HGNC:17074],protein_coding
ENSG00000004142,557.6896409404231,0.10830095934209297,0.09010941929802221,0.21573735604900368,0.39379393576200517,POLDIP2,DNA polymerase delta interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:23781],protein_coding
ENSG00000004399,126.91923827214283,0.04107977617708022,0.1731826546687569,0.7907545613749756,0.8880940145919698,PLXND1,plexin D1 [Source:HGNC Symbol;Acc:HGNC:9107],protein_coding
ENSG00000004455,749.1697865634527,-0.31248302641002745,0.07750639985071034,4.132879743272811e-5,3.2051981052909925e-4,AK2,adenylate kinase 2 [Source:HGNC Symbol;Acc:HGNC:362],protein_coding
ENSG00000004468,10.211327162482839,0.024190916147093854,0.3447753362441131,0.8760728879949093,0.9388261682570711,CD38,CD38 molecule [Source:HGNC Symbol;Acc:HGNC:1667],protein_coding
ENSG00000004478,818.2543229628791,-0.3280650205052358,0.07799049877667003,1.683146954251353e-5,1.427853994430547e-4,FKBP4,FKBP prolyl isomerase 4 [Source:HGNC Symbol;Acc:HGNC:3720],protein_coding
ENSG00000004487,311.54763805003637,-0.5217400433330198,0.13899257765441558,6.154297221491345e-5,4.60398535328793e-4,KDM1A,lysine demethylase 1A [Source:HGNC Symbol;Acc:HGNC:29079],protein_coding
ENSG00000004534,366.2118651423882,-0.11352618569202276,0.1537863108554193,0.41932565198892996,0.6137310867905447,RBM6,RNA binding motif protein 6 [Source:HGNC Symbol;Acc:HGNC:9903],protein_coding
ENSG00000004660,32.15787213024371,0.45849559694732067,0.4221895797218652,0.06576428377439773,0.166244489614488,CAMKK1,calcium/calmodulin dependent protein kinase kinase 1 [Source:HGNC Symbol;Acc:HGNC:1469],protein_coding
ENSG00000004700,955.3692450530789,0.25664240179817155,0.07096291151545814,2.2857470238404597e-4,0.0014986756742527375,RECQL,RecQ like helicase [Source:HGNC Symbol;Acc:HGNC:9948],protein_coding
ENSG00000004766,18.371619733669323,0.013577078492484197,0.30762673911465654,0.9436198992023725,0.9735608214015509,VPS50,VPS50 subunit of EARP/GARPII complex [Source:HGNC Symbol;Acc:HGNC:25956],protein_coding
ENSG00000004777,47.28287245685354,-0.8856522024182455,0.5325083163348935,0.008175447537764372,0.032049014215218434,ARHGAP33,Rho GTPase activating protein 33 [Source:HGNC Symbol;Acc:HGNC:23085],protein_coding
ENSG00000004779,816.4603400172583,-0.025322399820526535,0.08517768963395593,0.7586280887172551,0.869875974263499,NDUFAB1,NADH:ubiquinone oxidoreductase subunit AB1 [Source:HGNC Symbol;Acc:HGNC:7694],protein_coding
ENSG00000004864,75.7235938175022,-0.16652088386754021,0.249198024837576,0.38624508101617694,0.5834764793248726,SLC25A13,solute carrier family 25 member 13 [Source:HGNC Symbol;Acc:HGNC:10983],protein_coding
ENSG00000004866,34.168864987322515,-0.2548859119946943,0.31960747732428113,0.22746661471794402,0.4092027656073901,ST7,suppression of tumorigenicity 7 [Source:HGNC Symbol;Acc:HGNC:11351],protein_coding
ENSG00000004897,493.7822267302249,-0.39828667350559266,0.12013798047906908,4.652267539559957e-4,0.0028145291867815916,CDC27,cell division cycle 27 [Source:HGNC Symbol;Acc:HGNC:1728],protein_coding
ENSG00000004961,147.70663005904902,-0.05138928161136401,0.2237788198769302,0.7752528241862773,0.8797343740512584,HCCS,holocytochrome c synthase [Source:HGNC Symbol;Acc:HGNC:4837],protein_coding
ENSG00000004975,124.31590169950874,-0.35912364433020405,0.25263237927179916,0.07369023423671925,0.17975296595902518,DVL2,dishevelled segment polarity protein 2 [Source:HGNC Symbol;Acc:HGNC:3086],protein_coding
ENSG00000005007,39.63372718205182,-0.17983723673533397,0.4470413949343689,NA,NA,UPF1,UPF1 RNA helicase and ATPase [Source:HGNC Symbol;Acc:HGNC:9962],protein_coding
ENSG00000005020,357.13329649679525,-0.06210882889344194,0.1388214374648856,0.6294193374939197,0.7847590415356184,SKAP2,src kinase associated phosphoprotein 2 [Source:HGNC Symbol;Acc:HGNC:15687],protein_coding
ENSG00000005022,1957.3829018372562,-0.19748133909739138,0.06637147952102092,0.0024701367653912907,0.011865807431294702,SLC25A5,solute carrier family 25 member 5 [Source:HGNC Symbol;Acc:HGNC:10991],protein_coding
ENSG00000005059,152.61951820381185,-0.2873122583970427,0.15855321815738357,0.04575752655777479,0.12677030483120055,MCUB,mitochondrial calcium uniporter dominant negative subunit beta [Source:HGNC Symbol;Acc:HGNC:26076],protein_coding
ENSG00000005073,30.00967679694226,0.44588692639021527,0.343701763211388,0.05872445156270971,0.1530868320995274,HOXA11,homeobox A11 [Source:HGNC Symbol;Acc:HGNC:5101],protein_coding
ENSG00000005075,189.46914570988395,-0.2024569469281391,0.14759847224037828,0.13610644520173917,0.2848420121934392,POLR2J,RNA polymerase II subunit J [Source:HGNC Symbol;Acc:HGNC:9197],protein_coding
ENSG00000005100,260.6057118774061,0.22836828524790298,0.1310371310596094,0.06275609851648513,0.1611075834273587,DHX33,DEAH-box helicase 33 [Source:HGNC Symbol;Acc:HGNC:16718],protein_coding
ENSG00000005108,20.602658762758832,0.8375298944697428,0.48184273337869826,0.008290127745993454,0.032411325907031566,THSD7A,thrombospondin type 1 domain containing 7A [Source:HGNC Symbol;Acc:HGNC:22207],protein_coding
ENSG00000005156,127.59463311366643,-0.8384638403023966,0.20652303989262236,7.851896110011012e-6,7.126780778871322e-5,LIG3,DNA ligase 3 [Source:HGNC Symbol;Acc:HGNC:6600],protein_coding
ENSG00000005175,258.15940969859804,-0.3221321331221424,0.1458299522720146,0.013840007281811449,0.049449531899836904,RPAP3,RNA polymerase II associated protein 3 [Source:HGNC Symbol;Acc:HGNC:26151],protein_coding
ENSG00000005187,6.395796182752281,-0.01617584962794641,0.3552568408374702,0.9003812832833181,0.9524409464755964,ACSM3,acyl-CoA synthetase medium chain family member 3 [Source:HGNC Symbol;Acc:HGNC:10522],protein_coding
ENSG00000005189,7.092969262070746,-0.384233333797801,0.6234339458043752,0.03979006801855645,0.11376618016602895,REXO5,RNA exonuclease 5 [Source:HGNC Symbol;Acc:HGNC:24661],protein_coding
ENSG00000005194,308.96844394885153,-0.009575976400189711,0.15165855350180257,0.9442562111178978,0.9737299447163446,CIAPIN1,cytokine induced apoptosis inhibitor 1 [Source:HGNC Symbol;Acc:HGNC:28050],protein_coding
ENSG00000005206,91.97179103783719,-0.3200874861926868,0.22539817385468155,0.0853407065047904,0.20141414800672092,SPPL2B,signal peptide peptidase like 2B [Source:HGNC Symbol;Acc:HGNC:30627],protein_coding
ENSG00000005238,84.87270247020076,1.3221380144500212,0.27723066635606014,1.569792305426034e-7,1.966773610387321e-6,FAM214B,family with sequence similarity 214 member B [Source:HGNC Symbol;Acc:HGNC:25666],protein_coding
ENSG00000005243,94.96958234981126,0.5254523611376737,0.2770718297779841,0.016288942598528044,0.05594833597797972,COPZ2,COPI coat complex subunit zeta 2 [Source:HGNC Symbol;Acc:HGNC:19356],protein_coding
ENSG00000005249,22.25897914130051,-0.5671954196664649,0.6814056957617264,0.03732727878710383,0.10848128772864529,PRKAR2B,protein kinase cAMP-dependent type II regulatory subunit beta [Source:HGNC Symbol;Acc:HGNC:9392],protein_coding
ENSG00000005302,86.64696463975444,0.20425855705098164,0.2113990340527468,0.2488786801512482,0.43604739334218345,MSL3,MSL complex subunit 3 [Source:HGNC Symbol;Acc:HGNC:7370],protein_coding
ENSG00000005339,256.0949780697123,-0.29193562567989223,0.16782364306829006,0.05254776889321744,0.14035846449314104,CREBBP,CREB binding protein [Source:HGNC Symbol;Acc:HGNC:2348],protein_coding
ENSG00000005379,38.80069577711692,-0.40220050139334357,0.3585506480441458,0.08617852141389121,0.2029184133462456,TSPOAP1,TSPO associated protein 1 [Source:HGNC Symbol;Acc:HGNC:16831],protein_coding
ENSG00000005436,176.94543900293888,0.49632395779864924,0.1588541143906069,6.630715335082576e-4,0.0038327907256653568,GCFC2,GC-rich sequence DNA-binding factor 2 [Source:HGNC Symbol;Acc:HGNC:1317],protein_coding
ENSG00000005448,164.2679203929916,-1.6735892366854284,0.1706750614643709,7.612065971479353e-24,3.6694991040290153e-22,WDR54,WD repeat domain 54 [Source:HGNC Symbol;Acc:HGNC:25770],protein_coding
ENSG00000005469,31.799249179562125,0.18861446471533266,0.3492695045381554,0.33241886280844485,0.5290065428365369,CROT,carnitine O-octanoyltransferase [Source:HGNC Symbol;Acc:HGNC:2366],protein_coding
ENSG00000005471,7.216990215953506,-0.1536588099943746,0.38588716085006575,0.30823709994557763,0.5041555754710897,ABCB4,ATP binding cassette subfamily B member 4 [Source:HGNC Symbol;Acc:HGNC:45],protein_coding
ENSG00000005483,252.7120750787145,0.392913366088246,0.1954392881911339,0.020965461746978043,0.06843519703952312,KMT2E,lysine methyltransferase 2E (inactive) [Source:HGNC Symbol;Acc:HGNC:18541],protein_coding
ENSG00000005486,107.66428813733911,0.4518026725401638,0.2636924111108551,0.0308523861310721,0.09312516193051036,RHBDD2,rhomboid domain containing 2 [Source:HGNC Symbol;Acc:HGNC:23082],protein_coding
ENSG00000005700,436.6325557456136,-0.18322876051262837,0.12102429106021273,0.10503114032189133,0.235329954479638,IBTK,inhibitor of Bruton tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:17853],protein_coding
ENSG00000005801,115.09787551928912,0.019530794949735916,0.19900652235823815,0.9094655812204674,0.9560564105803252,ZNF195,zinc finger protein 195 [Source:HGNC Symbol;Acc:HGNC:12986],protein_coding
ENSG00000005812,193.64764323550017,0.19328407154727786,0.1837203934714704,0.23179923657371004,0.41449262922418595,FBXL3,F-box and leucine rich repeat protein 3 [Source:HGNC Symbol;Acc:HGNC:13599],protein_coding
ENSG00000005844,117.07885095028246,-0.052823449381683506,0.26054355860069445,0.7808086770343104,0.8825694742309822,ITGAL,integrin subunit alpha L [Source:HGNC Symbol;Acc:HGNC:6148],protein_coding
ENSG00000005882,145.45258172514124,0.05478592419863922,0.19153191821206397,0.7458866279123212,0.8628895661167604,PDK2,pyruvate dehydrogenase kinase 2 [Source:HGNC Symbol;Acc:HGNC:8810],protein_coding
ENSG00000005884,1120.4018088381488,0.38817959863161733,0.08845752729209792,6.263346986483487e-6,5.771172572193674e-5,ITGA3,integrin subunit alpha 3 [Source:HGNC Symbol;Acc:HGNC:6139],protein_coding
ENSG00000005889,126.08412086543906,0.027055870338564866,0.1797319072932088,0.8659181749724388,0.9331961814604387,ZFX,zinc finger protein X-linked [Source:HGNC Symbol;Acc:HGNC:12869],protein_coding
ENSG00000005893,302.8896280076388,0.46891697731426324,0.12410389190083675,6.626326957809456e-5,4.913123772184403e-4,LAMP2,lysosomal associated membrane protein 2 [Source:HGNC Symbol;Acc:HGNC:6501],protein_coding
ENSG00000006007,390.1245458873123,-0.042852172362432266,0.11736399225175811,0.7012775331866073,0.8337691310240083,GDE1,glycerophosphodiester phosphodiesterase 1 [Source:HGNC Symbol;Acc:HGNC:29644],protein_coding
ENSG00000006015,191.66333528086625,-1.0095013330815694,0.16752593911619101,2.2632127929798323e-10,4.140588706192621e-9,REX1BD,required for excision 1-B domain containing [Source:HGNC Symbol;Acc:HGNC:26098],protein_coding
ENSG00000006016,10.059541288773552,-0.03551077750602199,0.3383512280618907,0.8236179295785734,0.907791120029806,CRLF1,cytokine receptor like factor 1 [Source:HGNC Symbol;Acc:HGNC:2364],protein_coding
ENSG00000006025,85.01305197416109,0.8793038095572363,0.2704390834426408,1.5279769276385364e-4,0.001044679407752867,OSBPL7,oxysterol binding protein like 7 [Source:HGNC Symbol;Acc:HGNC:16387],protein_coding
ENSG00000006042,308.8025359697751,0.23142360657630676,0.12005996651380588,0.0416009217199147,0.1175055796720433,TMEM98,transmembrane protein 98 [Source:HGNC Symbol;Acc:HGNC:24529],protein_coding
ENSG00000006062,419.6572177166419,0.6132275196014798,0.11122819825532915,1.0166747225970712e-8,1.5032332680269255e-7,MAP3K14,mitogen-activated protein kinase kinase kinase 14 [Source:HGNC Symbol;Acc:HGNC:6853],protein_coding
ENSG00000006071,7.131734950456479,-0.008249569492416705,0.34015617806810095,0.9558614157601915,0.9794032117623824,ABCC8,ATP binding cassette subfamily C member 8 [Source:HGNC Symbol;Acc:HGNC:59],protein_coding
ENSG00000006118,203.0425410217083,0.5559578406572071,0.17008847463862958,3.380663543177265e-4,0.0021309828104253536,TMEM132A,transmembrane protein 132A [Source:HGNC Symbol;Acc:HGNC:31092],protein_coding
ENSG00000006125,2117.204792025618,0.08735835567656555,0.06888014997444922,0.19795839069868124,0.3702880220201373,AP2B1,adaptor related protein complex 2 subunit beta 1 [Source:HGNC Symbol;Acc:HGNC:563],protein_coding
ENSG00000006194,162.6564773169985,0.0029109257055756873,0.18971316066527477,0.9864061163002377,0.9933402000145307,ZNF263,zinc finger protein 263 [Source:HGNC Symbol;Acc:HGNC:13056],protein_coding
ENSG00000006210,8.777240393286812,0.02714041090623662,0.3470384318524672,0.8581382150738809,0.9284523545348686,CX3CL1,C-X3-C motif chemokine ligand 1 [Source:HGNC Symbol;Acc:HGNC:10647],protein_coding
ENSG00000006282,171.66175182645705,-0.037061530176321425,0.16619426971540907,0.8068992146192956,0.8977699717170284,SPATA20,spermatogenesis associated 20 [Source:HGNC Symbol;Acc:HGNC:26125],protein_coding
ENSG00000006327,2501.5294725011113,0.7442640583489836,0.05200083630705761,3.2805539070778665e-47,4.0832140228670006e-45,TNFRSF12A,TNF receptor superfamily member 12A [Source:HGNC Symbol;Acc:HGNC:18152],protein_coding
ENSG00000006432,187.54614599491256,0.5470677894238233,0.18222125147901266,8.474948845420551e-4,0.004734808617281496,MAP3K9,mitogen-activated protein kinase kinase kinase 9 [Source:HGNC Symbol;Acc:HGNC:6861],protein_coding
ENSG00000006451,696.564807505128,-0.09653757817747025,0.08072161418830485,0.21837023876783018,0.39749831018785425,RALA,RAS like proto-oncogene A [Source:HGNC Symbol;Acc:HGNC:9839],protein_coding
ENSG00000006453,47.379901194954876,-0.27613713261493017,0.2811155398629474,0.18253133533620824,0.3496617065756361,BAIAP2L1,BAR/IMD domain containing adaptor protein 2 like 1 [Source:HGNC Symbol;Acc:HGNC:21649],protein_coding
ENSG00000006459,22.653675475814282,0.08825714808175664,0.33412375134162403,0.6160804896092515,0.7747562927301437,KDM7A,lysine demethylase 7A [Source:HGNC Symbol;Acc:HGNC:22224],protein_coding
ENSG00000006468,274.13888951517293,-0.07026933840892999,0.13338903463747778,0.5727376923974652,0.7418768113158328,ETV1,ETS variant transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:3490],protein_coding
ENSG00000006530,48.82280930111613,-0.09698965607990952,0.2424047538723881,0.6082464252895101,0.7693269086235037,AGK,acylglycerol kinase [Source:HGNC Symbol;Acc:HGNC:21869],protein_coding
ENSG00000006534,120.7147277715261,0.02289961760726804,0.19378909655188994,0.8892466916332566,0.9457354680243032,ALDH3B1,aldehyde dehydrogenase 3 family member B1 [Source:HGNC Symbol;Acc:HGNC:410],protein_coding
ENSG00000006576,44.172501044965394,-0.2931162345149536,0.3026603693808372,0.16822468693710033,0.3320313376943638,PHTF2,putative homeodomain transcription factor 2 [Source:HGNC Symbol;Acc:HGNC:13411],protein_coding
ENSG00000006607,147.05462307095232,-0.2186713816059249,0.1644846736595775,0.13948718991777695,0.2897951811330473,FARP2,"FERM, ARH/RhoGEF and pleckstrin domain protein 2 [Source:HGNC Symbol;Acc:HGNC:16460]",protein_coding
ENSG00000006611,21.494629221525297,-0.04578195203735446,0.30736568717635193,0.8027022417037853,0.8957255688030556,USH1C,USH1 protein network component harmonin [Source:HGNC Symbol;Acc:HGNC:12597],protein_coding
ENSG00000006625,935.8776799384991,0.01729154508068871,0.07361050745385012,0.80790595840874,0.8986267197800115,GGCT,gamma-glutamylcyclotransferase [Source:HGNC Symbol;Acc:HGNC:21705],protein_coding
ENSG00000006634,90.36882489307253,-0.9123878031946081,0.2490203743923211,3.2804679322085326e-5,2.606693121433101e-4,DBF4,DBF4 zinc finger [Source:HGNC Symbol;Acc:HGNC:17364],protein_coding
ENSG00000006638,26.838548086098545,-0.15228386512212516,0.32247649817540297,0.4336252226044775,0.6259719560080798,TBXA2R,thromboxane A2 receptor [Source:HGNC Symbol;Acc:HGNC:11608],protein_coding
ENSG00000006652,67.34494559818611,-0.16583159852981585,0.2604839275950674,0.396605535964437,0.5928196735525125,IFRD1,interferon related developmental regulator 1 [Source:HGNC Symbol;Acc:HGNC:5456],protein_coding
ENSG00000006695,84.40892375839022,-0.006832406950582354,0.21295014820979613,0.9690311665464291,0.9853723875689232,COX10,cytochrome c oxidase assembly factor heme A:farnesyltransferase COX10 [Source:HGNC Symbol;Acc:HGNC:2260],protein_coding
ENSG00000006704,358.5221199581877,0.27452945634986903,0.11239120473338862,0.010408033374401588,0.03907193740180176,GTF2IRD1,GTF2I repeat domain containing 1 [Source:HGNC Symbol;Acc:HGNC:4661],protein_coding
ENSG00000006712,303.57678939927894,-0.15677717213171427,0.12151537124575058,0.17290982819794393,0.33739327192998364,PAF1,"PAF1 homolog, Paf1/RNA polymerase II complex component [Source:HGNC Symbol;Acc:HGNC:25459]",protein_coding
ENSG00000006715,310.7371972491494,0.47628077588945184,0.13688937449949162,1.9651825261756626e-4,0.0013088288008762034,VPS41,VPS41 subunit of HOPS complex [Source:HGNC Symbol;Acc:HGNC:12713],protein_coding
ENSG00000006740,15.787483576755553,-0.2180607223612973,0.39900062049139456,0.22598553326439214,0.4072110402381276,ARHGAP44,Rho GTPase activating protein 44 [Source:HGNC Symbol;Acc:HGNC:29096],protein_coding
ENSG00000006744,263.5611312216086,0.06299622952730963,0.12030560776463681,0.581353997452731,0.7484767858509755,ELAC2,elaC ribonuclease Z 2 [Source:HGNC Symbol;Acc:HGNC:14198],protein_coding
ENSG00000006747,8.391060911872835,0.06473276815555146,0.344881135004301,0.686764498649411,0.8230225642799548,SCIN,scinderin [Source:HGNC Symbol;Acc:HGNC:21695],protein_coding
ENSG00000006756,77.79149827940513,1.7226144430856518,0.25481636165293176,9.807198340888384e-13,2.2461886396137273e-11,ARSD,arylsulfatase D [Source:HGNC Symbol;Acc:HGNC:717],protein_coding
ENSG00000006757,52.07338664642353,0.22613003919222027,0.2798383184538883,0.2666202431452715,0.45757554160951036,PNPLA4,patatin like phospholipase domain containing 4 [Source:HGNC Symbol;Acc:HGNC:24887],protein_coding
ENSG00000006831,348.2338913903665,-0.4873142434457941,0.1330668361096801,9.66048906629296e-5,6.909775151750287e-4,ADIPOR2,adiponectin receptor 2 [Source:HGNC Symbol;Acc:HGNC:24041],protein_coding
ENSG00000006837,32.48591648065658,0.7862730065408724,0.4790851565056239,0.01106523596388348,0.04103189453274009,CDKL3,cyclin dependent kinase like 3 [Source:HGNC Symbol;Acc:HGNC:15483],protein_coding
ENSG00000007038,122.1582412352685,-0.8083788882641074,0.2240820171225189,5.053457650142285e-5,3.846453855509303e-4,PRSS21,serine protease 21 [Source:HGNC Symbol;Acc:HGNC:9485],protein_coding
ENSG00000007047,307.6919582227248,0.19536650395410576,0.1221097961177325,0.09048005411513327,0.21024324739683226,MARK4,microtubule affinity regulating kinase 4 [Source:HGNC Symbol;Acc:HGNC:13538],protein_coding
ENSG00000007080,451.4845324290132,-0.22469312047957982,0.11185757515655989,0.03502269687582532,0.10302589152642531,CCDC124,coiled-coil domain containing 124 [Source:HGNC Symbol;Acc:HGNC:25171],protein_coding
ENSG00000007168,460.609985538345,-0.33644823625689063,0.11527897899409273,0.0021528650575001695,0.010583119423159622,PAFAH1B1,platelet activating factor acetylhydrolase 1b regulatory subunit 1 [Source:HGNC Symbol;Acc:HGNC:8574],protein_coding
ENSG00000007174,22.598854573896883,-0.7370167294711306,0.5828722175983231,0.02028110910609696,0.0667176433657024,DNAH9,dynein axonemal heavy chain 9 [Source:HGNC Symbol;Acc:HGNC:2953],protein_coding
ENSG00000007202,483.4486068431058,0.09750508125675578,0.12115400586339226,0.39845272853011443,0.5947140316217773,KIAA0100,KIAA0100 [Source:HGNC Symbol;Acc:HGNC:28960],protein_coding
