ensgene,baseMean,log2FoldChange,lfcSE,pvalue,padj,external_gene_name,description,gene_biotype
ENSG00000001630,194.47311302592834,-0.18954514648164825,0.11776099105207065,0.09893295666734211,0.15335975516117234,CYP51A1,cytochrome P450 family 51 subfamily A member 1 [Source:HGNC Symbol;Acc:HGNC:2649],protein_coding
ENSG00000001631,49.28130945559277,0.357275839886624,0.4324502117861734,0.24981051904053628,0.3338902245536868,KRIT1,KRIT1 ankyrin repeat containing [Source:HGNC Symbol;Acc:HGNC:1573],protein_coding
ENSG00000002016,46.00266316381774,0.6262037900819041,0.2415332743690067,0.004447374765906363,0.010108063153310604,RAD52,"RAD52 homolog, DNA repair protein [Source:HGNC Symbol;Acc:HGNC:9824]",protein_coding
ENSG00000002330,339.61127276306917,0.3251639793866825,0.10155271970053525,0.0011054713814050146,0.0029009571848548957,BAD,BCL2 associated agonist of cell death [Source:HGNC Symbol;Acc:HGNC:936],protein_coding
ENSG00000002549,176.2392375571137,-0.082949943912931,0.12309705448600425,0.4842005666185425,0.5727643756482397,LAP3,leucine aminopeptidase 3 [Source:HGNC Symbol;Acc:HGNC:18449],protein_coding
ENSG00000002586,339.5890125149012,0.08588661768780842,0.09334846718516832,0.34561550649125206,0.4360798524913686,CD99,CD99 molecule (Xg blood group) [Source:HGNC Symbol;Acc:HGNC:7082],protein_coding
ENSG00000002822,77.73659086034706,-2.8466782544598694,0.43193234145440385,2.674593332176107e-12,2.1539616950282137e-11,MAD1L1,mitotic arrest deficient 1 like 1 [Source:HGNC Symbol;Acc:HGNC:6762],protein_coding
ENSG00000002834,2309.3789389078806,0.31860268920523477,0.05058086646166722,2.696905908912614e-10,1.7989209204978e-9,LASP1,LIM and SH3 protein 1 [Source:HGNC Symbol;Acc:HGNC:6513],protein_coding
ENSG00000002919,76.31469373159008,0.13456769971587842,0.19549468294850553,0.46274559249216074,0.5535024699140578,SNX11,sorting nexin 11 [Source:HGNC Symbol;Acc:HGNC:14975],protein_coding
ENSG00000003056,797.0179774532534,0.06160410239752671,0.07971139511596434,0.44586605531138124,0.5369306518463524,M6PR,"mannose-6-phosphate receptor, cation dependent [Source:HGNC Symbol;Acc:HGNC:6752]",protein_coding
ENSG00000003096,14.300685175835227,0.059151534675664426,0.3529781991088239,0.833880617488022,0.8734379305094545,KLHL13,kelch like family member 13 [Source:HGNC Symbol;Acc:HGNC:22931],protein_coding
ENSG00000003137,11.195459742176043,-0.08729607428420678,0.37021784353001574,0.7563969808836606,0.8115581626086474,CYP26B1,cytochrome P450 family 26 subfamily B member 1 [Source:HGNC Symbol;Acc:HGNC:20581],protein_coding
ENSG00000003147,180.57117929608083,1.0843196134909057,0.12069464041251478,5.4123831549779456e-20,7.447205516775837e-19,ICA1,islet cell autoantigen 1 [Source:HGNC Symbol;Acc:HGNC:5343],protein_coding
ENSG00000003249,58.21689655165543,0.689366844972515,0.20512128500490776,3.5432337239311827e-4,0.001021165057414987,DBNDD1,dysbindin domain containing 1 [Source:HGNC Symbol;Acc:HGNC:28455],protein_coding
ENSG00000003393,69.92852490596799,0.6492586037633643,0.19435436749259816,4.0255232673050114e-4,0.0011483593434564307,ALS2,alsin Rho guanine nucleotide exchange factor ALS2 [Source:HGNC Symbol;Acc:HGNC:443],protein_coding
ENSG00000003400,30.401358838107246,0.12356775983391467,0.25418514183010094,0.594610637878898,0.6728299373496917,CASP10,caspase 10 [Source:HGNC Symbol;Acc:HGNC:1500],protein_coding
ENSG00000003402,326.30641103603847,0.24550974635386558,0.1013343159075413,0.013710578675409524,0.02757653473072973,CFLAR,CASP8 and FADD like apoptosis regulator [Source:HGNC Symbol;Acc:HGNC:1876],protein_coding
ENSG00000003436,1232.1442239768342,0.3494523776665123,0.0610228672283353,8.032906685417955e-9,4.5654391826609304e-8,TFPI,tissue factor pathway inhibitor [Source:HGNC Symbol;Acc:HGNC:11760],protein_coding
ENSG00000003509,96.4008903190633,-0.7183574846543751,0.1758819251341184,1.9364000646247707e-5,6.956255522957702e-5,NDUFAF7,NADH:ubiquinone oxidoreductase complex assembly factor 7 [Source:HGNC Symbol;Acc:HGNC:28816],protein_coding
ENSG00000003756,397.5592541641367,0.38432805319270175,0.0820372710738373,2.1983165361169537e-6,9.041535979142215e-6,RBM5,RNA binding motif protein 5 [Source:HGNC Symbol;Acc:HGNC:9902],protein_coding
ENSG00000003989,57.49741685346331,0.1674496723164167,0.2164880210763961,0.40464409473145246,0.49619685606346814,SLC7A2,solute carrier family 7 member 2 [Source:HGNC Symbol;Acc:HGNC:11060],protein_coding
ENSG00000004059,47.76802649837626,-0.3823111156614941,0.22931647385200052,0.06869094096982692,0.11248723234500622,ARF5,ADP ribosylation factor 5 [Source:HGNC Symbol;Acc:HGNC:658],protein_coding
ENSG00000004139,54.80407855070852,0.27661044773287535,0.22643872530789244,0.18396868195148516,0.2588382348726477,SARM1,sterile alpha and TIR motif containing 1 [Source:HGNC Symbol;Acc:HGNC:17074],protein_coding
ENSG00000004142,584.9570660109191,-0.11398171445365758,0.07407601417216984,0.11003734239331384,0.16744449508320527,POLDIP2,DNA polymerase delta interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:23781],protein_coding
ENSG00000004399,69.43731661167182,-0.4773107480870336,0.19833659879667043,0.010187003150051263,0.021104014652315126,PLXND1,plexin D1 [Source:HGNC Symbol;Acc:HGNC:9107],protein_coding
ENSG00000004455,733.908134511638,-0.9363864540588512,0.08202375666950829,1.1902760132829331e-30,2.8527965781606844e-29,AK2,adenylate kinase 2 [Source:HGNC Symbol;Acc:HGNC:362],protein_coding
ENSG00000004478,913.5740811478198,-0.37266462578162773,0.06320724732262259,2.8266641296461667e-9,1.680774290151353e-8,FKBP4,FKBP prolyl isomerase 4 [Source:HGNC Symbol;Acc:HGNC:3720],protein_coding
ENSG00000004487,436.27497656793054,-0.1821527808081653,0.08093246753596534,0.024172215615354074,0.04534072285442454,KDM1A,lysine demethylase 1A [Source:HGNC Symbol;Acc:HGNC:29079],protein_coding
ENSG00000004534,495.0647194167796,-0.3838520272868798,0.07807814086020501,6.345165790807168e-7,2.807370449760407e-6,RBM6,RNA binding motif protein 6 [Source:HGNC Symbol;Acc:HGNC:9903],protein_coding
ENSG00000004660,36.941283501914825,0.3634444711179617,0.26461320980259234,0.12269962007592672,0.1834671401391243,CAMKK1,calcium/calmodulin dependent protein kinase kinase 1 [Source:HGNC Symbol;Acc:HGNC:1469],protein_coding
ENSG00000004700,524.590582161248,-0.5306022421279815,0.09293699616564978,6.609175300725389e-9,3.783881049059644e-8,RECQL,RecQ like helicase [Source:HGNC Symbol;Acc:HGNC:9948],protein_coding
ENSG00000004766,20.385599806155096,-0.6842883263679295,0.43885073330840957,0.04139710038061519,0.07222856451426152,VPS50,VPS50 subunit of EARP/GARPII complex [Source:HGNC Symbol;Acc:HGNC:25956],protein_coding
ENSG00000004777,65.0639260553945,-1.3382578407993777,0.20506247617098108,1.1550443167098667e-11,8.777710766714927e-11,ARHGAP33,Rho GTPase activating protein 33 [Source:HGNC Symbol;Acc:HGNC:23085],protein_coding
ENSG00000004779,756.5706368545963,-0.14790518758885793,0.06385959856201064,0.021886494018253055,0.04150825546191344,NDUFAB1,NADH:ubiquinone oxidoreductase subunit AB1 [Source:HGNC Symbol;Acc:HGNC:7694],protein_coding
ENSG00000004864,45.955728128650776,0.3756170648185074,0.2362874094409949,0.0812343205449348,0.12965602512838573,SLC25A13,solute carrier family 25 member 13 [Source:HGNC Symbol;Acc:HGNC:10983],protein_coding
ENSG00000004866,28.10769494281215,-0.3453898548010783,0.28313619901100334,0.16373906977677286,0.23483894203561093,ST7,suppression of tumorigenicity 7 [Source:HGNC Symbol;Acc:HGNC:11351],protein_coding
ENSG00000004897,490.70688852437553,5.073228211459402e-4,0.08228920659699838,0.9950972904698294,0.9963764271711403,CDC27,cell division cycle 27 [Source:HGNC Symbol;Acc:HGNC:1728],protein_coding
ENSG00000004961,145.42828942396338,-0.8211064317836065,0.15936773695257755,9.602160196921919e-8,4.774180429824193e-7,HCCS,holocytochrome c synthase [Source:HGNC Symbol;Acc:HGNC:4837],protein_coding
ENSG00000004975,159.81134769172823,-0.38902178746465155,0.1290824143728825,0.0019446425453015794,0.004823250155257995,DVL2,dishevelled segment polarity protein 2 [Source:HGNC Symbol;Acc:HGNC:3086],protein_coding
ENSG00000005020,220.87535803133798,0.5032862777121404,0.10101402025337959,4.0194025013214367e-7,1.8321210166133895e-6,SKAP2,src kinase associated phosphoprotein 2 [Source:HGNC Symbol;Acc:HGNC:15687],protein_coding
ENSG00000005022,1939.3808249206238,-0.3172041316889474,0.051493619996375514,5.938266282817086e-10,3.822793000522422e-9,SLC25A5,solute carrier family 25 member 5 [Source:HGNC Symbol;Acc:HGNC:10991],protein_coding
ENSG00000005059,179.93240708876033,-0.13065312349881583,0.1289831961785158,0.2988432906933827,0.38621824857700426,MCUB,mitochondrial calcium uniporter dominant negative subunit beta [Source:HGNC Symbol;Acc:HGNC:26076],protein_coding
ENSG00000005073,16.042997246152037,0.1452744667082826,0.3457577894446519,0.6025298897866423,0.679651776725544,HOXA11,homeobox A11 [Source:HGNC Symbol;Acc:HGNC:5101],protein_coding
ENSG00000005075,183.82927458752047,-0.7224035059353917,0.1404875485945765,1.094974310277447e-7,5.401960947516414e-7,POLR2J,RNA polymerase II subunit J [Source:HGNC Symbol;Acc:HGNC:9197],protein_coding
ENSG00000005100,198.71498527161816,-0.018553283595913895,0.12165953376624937,0.8691388836450328,0.9008128539020553,DHX33,DEAH-box helicase 33 [Source:HGNC Symbol;Acc:HGNC:16718],protein_coding
ENSG00000005108,13.178772329730913,0.08706407431912039,0.346003087596006,0.7568599908097733,0.8117443533346463,THSD7A,thrombospondin type 1 domain containing 7A [Source:HGNC Symbol;Acc:HGNC:22207],protein_coding
ENSG00000005156,154.37001537436174,-0.2694389414501695,0.14214876705772508,0.050120340197344786,0.08528365168773923,LIG3,DNA ligase 3 [Source:HGNC Symbol;Acc:HGNC:6600],protein_coding
ENSG00000005175,196.01075125176396,-0.350148925015457,0.11681513942349359,0.0021567332922484317,0.005297750085952218,RPAP3,RNA polymerase II associated protein 3 [Source:HGNC Symbol;Acc:HGNC:26151],protein_coding
ENSG00000005187,3.4003539799974365,-1.047552358252076,0.9356799011732428,0.027381369780582487,0.05055493622511813,ACSM3,acyl-CoA synthetase medium chain family member 3 [Source:HGNC Symbol;Acc:HGNC:10522],protein_coding
ENSG00000005189,13.27754203662239,-3.031726061024751,0.6232394842935836,1.6205624352312523e-7,7.800173671258973e-7,REXO5,RNA exonuclease 5 [Source:HGNC Symbol;Acc:HGNC:24661],protein_coding
ENSG00000005194,261.60746626612587,0.23690573512801097,0.11765857871270936,0.03994926445733607,0.07009493642301452,CIAPIN1,cytokine induced apoptosis inhibitor 1 [Source:HGNC Symbol;Acc:HGNC:28050],protein_coding
ENSG00000005206,95.44469073872328,0.26877675538609436,0.15701924235826195,0.0760502858754316,0.12264792480554709,SPPL2B,signal peptide peptidase like 2B [Source:HGNC Symbol;Acc:HGNC:30627],protein_coding
ENSG00000005238,48.62572464410572,0.36012608349306524,0.2531992377595497,0.1141054960299337,0.1725674856904002,FAM214B,family with sequence similarity 214 member B [Source:HGNC Symbol;Acc:HGNC:25666],protein_coding
ENSG00000005243,70.60434583664421,-0.22418017877504462,0.18402300542806915,0.1956202578810205,0.27280601111495806,COPZ2,COPI coat complex subunit zeta 2 [Source:HGNC Symbol;Acc:HGNC:19356],protein_coding
ENSG00000005249,25.644616163443427,-0.4977277030776065,0.3191175111506225,0.06596209281516437,0.10858923369278145,PRKAR2B,protein kinase cAMP-dependent type II regulatory subunit beta [Source:HGNC Symbol;Acc:HGNC:9392],protein_coding
ENSG00000005302,74.98467940706342,-0.19585704682997668,0.1797403773390139,0.25021304636424413,0.33430885487641193,MSL3,MSL complex subunit 3 [Source:HGNC Symbol;Acc:HGNC:7370],protein_coding
ENSG00000005339,159.207228098927,0.3821565067908094,0.14612812081132842,0.006757590194718432,0.014662360278574302,CREBBP,CREB binding protein [Source:HGNC Symbol;Acc:HGNC:2348],protein_coding
ENSG00000005379,37.18438903755685,0.054105081673856685,0.24114219249253765,0.8076982087427851,0.8528305282613592,TSPOAP1,TSPO associated protein 1 [Source:HGNC Symbol;Acc:HGNC:16831],protein_coding
ENSG00000005421,2.5348439664834728,1.2284588524420288,1.3914722174924943,0.025182948353629806,0.04695971789682717,PON1,paraoxonase 1 [Source:HGNC Symbol;Acc:HGNC:9204],protein_coding
ENSG00000005436,132.01837029501743,0.2636124713479033,0.13885863772424673,0.04701211920595983,0.08065054733717886,GCFC2,GC-rich sequence DNA-binding factor 2 [Source:HGNC Symbol;Acc:HGNC:1317],protein_coding
ENSG00000005448,164.56234948389084,-2.1344503268428197,0.14667145221291267,4.8568840594530815e-49,2.3321360067668377e-47,WDR54,WD repeat domain 54 [Source:HGNC Symbol;Acc:HGNC:25770],protein_coding
ENSG00000005469,20.286921428651592,0.19240955165179832,0.3318816171859741,0.4788164037396056,0.5674966015919705,CROT,carnitine O-octanoyltransferase [Source:HGNC Symbol;Acc:HGNC:2366],protein_coding
ENSG00000005471,6.278760869386352,-0.4377628165499329,0.5387991608900611,0.18281055232883633,0.25739975438869395,ABCB4,ATP binding cassette subfamily B member 4 [Source:HGNC Symbol;Acc:HGNC:45],protein_coding
ENSG00000005483,173.1943639110791,0.9790286898450726,0.14165381320352924,1.33931736200687e-12,1.1124744509892372e-11,KMT2E,lysine methyltransferase 2E (inactive) [Source:HGNC Symbol;Acc:HGNC:18541],protein_coding
ENSG00000005486,74.50795079228236,0.4057305994538692,0.19123086487138505,0.02409104082384286,0.04521827086895592,RHBDD2,rhomboid domain containing 2 [Source:HGNC Symbol;Acc:HGNC:23082],protein_coding
ENSG00000005700,240.87442486113744,-0.02242464502984516,0.10724832729964984,0.8294509684961671,0.8697483966693742,IBTK,inhibitor of Bruton tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:17853],protein_coding
ENSG00000005801,90.9338271805694,0.253312984914152,0.17891442460892235,0.134854278282492,0.19880052947101465,ZNF195,zinc finger protein 195 [Source:HGNC Symbol;Acc:HGNC:12986],protein_coding
ENSG00000005812,169.33005023522944,0.02060200131696612,0.12982926666457165,0.8649024791373172,0.8974171286897301,FBXL3,F-box and leucine rich repeat protein 3 [Source:HGNC Symbol;Acc:HGNC:13599],protein_coding
ENSG00000005882,102.51657297067295,0.37322175673571484,0.16248435428884256,0.015575841197360218,0.030867684724832173,PDK2,pyruvate dehydrogenase kinase 2 [Source:HGNC Symbol;Acc:HGNC:8810],protein_coding
ENSG00000005884,1211.0439989251142,0.4973050982269727,0.06898433034794524,4.106434552595438e-13,3.576168873412462e-12,ITGA3,integrin subunit alpha 3 [Source:HGNC Symbol;Acc:HGNC:6139],protein_coding
ENSG00000005889,100.5778145905255,0.05920506487101502,0.17733500305076288,0.7276072601283563,0.7875998914737654,ZFX,zinc finger protein X-linked [Source:HGNC Symbol;Acc:HGNC:12869],protein_coding
ENSG00000005893,275.26268826022726,0.028623589478746145,0.10947656761446144,0.7908797245733293,0.8395612218536229,LAMP2,lysosomal associated membrane protein 2 [Source:HGNC Symbol;Acc:HGNC:6501],protein_coding
ENSG00000005961,5.0009435201314885,-0.668816797527761,0.642936377787908,0.0746165694830953,0.12076635354063016,ITGA2B,integrin subunit alpha 2b [Source:HGNC Symbol;Acc:HGNC:6138],protein_coding
ENSG00000006007,289.2615101179659,-0.35081953732454974,0.11604628491118295,0.002033028387275467,0.005026466411213071,GDE1,glycerophosphodiester phosphodiesterase 1 [Source:HGNC Symbol;Acc:HGNC:29644],protein_coding
ENSG00000006015,217.0733860293267,-2.2766846819549973,0.15495413136921107,4.802455655425749e-50,2.3962715567517587e-48,REX1BD,required for excision 1-B domain containing [Source:HGNC Symbol;Acc:HGNC:26098],protein_coding
ENSG00000006025,72.04154954796579,1.6403728326640776,0.20781818921511644,3.3388838197081454e-16,3.657382034072493e-15,OSBPL7,oxysterol binding protein like 7 [Source:HGNC Symbol;Acc:HGNC:16387],protein_coding
ENSG00000006042,382.9739038053696,-0.36875971361313703,0.10263711905524753,2.5287373641944005e-4,7.469017607619483e-4,TMEM98,transmembrane protein 98 [Source:HGNC Symbol;Acc:HGNC:24529],protein_coding
ENSG00000006062,372.49994188529894,0.49091150155768754,0.09878322756594476,4.375273368250584e-7,1.9840138388176405e-6,MAP3K14,mitogen-activated protein kinase kinase kinase 14 [Source:HGNC Symbol;Acc:HGNC:6853],protein_coding
ENSG00000006071,5.580755259958413,0.2520865682306785,0.5082986331620291,0.39354227193812846,0.48470275780433053,ABCC8,ATP binding cassette subfamily C member 8 [Source:HGNC Symbol;Acc:HGNC:59],protein_coding
ENSG00000006118,156.350950011481,-0.14477590329227577,0.14101635726415215,0.28888440949426225,0.37556312522197965,TMEM132A,transmembrane protein 132A [Source:HGNC Symbol;Acc:HGNC:31092],protein_coding
ENSG00000006125,1014.8220673689729,-0.2714681322436345,0.06845203443370297,6.4623709997275e-5,2.137002447810832e-4,AP2B1,adaptor related protein complex 2 subunit beta 1 [Source:HGNC Symbol;Acc:HGNC:563],protein_coding
ENSG00000006194,106.25198240737443,0.4476656515072367,0.16432129259886882,0.004390348752805357,0.009999525643775814,ZNF263,zinc finger protein 263 [Source:HGNC Symbol;Acc:HGNC:13056],protein_coding
ENSG00000006282,182.1363135850904,0.8187656736684265,0.11875935379494328,1.8758112768999004e-12,1.5344661559751167e-11,SPATA20,spermatogenesis associated 20 [Source:HGNC Symbol;Acc:HGNC:26125],protein_coding
ENSG00000006327,1802.6806446710245,0.19287277576885972,0.06744086890976211,0.003930675002163305,0.009058513182993375,TNFRSF12A,TNF receptor superfamily member 12A [Source:HGNC Symbol;Acc:HGNC:18152],protein_coding
ENSG00000006432,63.85078726407132,0.6395182519628111,0.20905597608991863,0.0010284741895398289,0.0027156754447340754,MAP3K9,mitogen-activated protein kinase kinase kinase 9 [Source:HGNC Symbol;Acc:HGNC:6861],protein_coding
ENSG00000006451,768.3434900494641,0.01352522646247925,0.06460838628098274,0.8480641004106513,0.8847910374177945,RALA,RAS like proto-oncogene A [Source:HGNC Symbol;Acc:HGNC:9839],protein_coding
ENSG00000006453,61.642810480989,-0.5058805640774281,0.195033795566394,0.0057694204697222706,0.012745083410426338,BAIAP2L1,BAR/IMD domain containing adaptor protein 2 like 1 [Source:HGNC Symbol;Acc:HGNC:21649],protein_coding
ENSG00000006459,23.421512553896083,-0.10550273921076928,0.276837248683003,0.6616718077153769,0.7306721633812504,KDM7A,lysine demethylase 7A [Source:HGNC Symbol;Acc:HGNC:22224],protein_coding
ENSG00000006468,353.73199933865385,0.19819334989631957,0.10047292914636112,0.04531747393756441,0.07815452670093366,ETV1,ETS variant transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:3490],protein_coding
ENSG00000006530,41.86232962049238,-0.26361546899287713,0.24459784949344046,0.23551810491296804,0.3183149555605094,AGK,acylglycerol kinase [Source:HGNC Symbol;Acc:HGNC:21869],protein_coding
ENSG00000006534,75.20989578788267,1.0943261903243098,0.18702090370323868,1.1790851317318556e-9,7.3475345031165985e-9,ALDH3B1,aldehyde dehydrogenase 3 family member B1 [Source:HGNC Symbol;Acc:HGNC:410],protein_coding
ENSG00000006576,59.119653903276685,-0.582560529134183,0.22835270133793795,0.005658380977139398,0.012531677426712278,PHTF2,putative homeodomain transcription factor 2 [Source:HGNC Symbol;Acc:HGNC:13411],protein_coding
ENSG00000006607,132.53790983409166,-0.4331079427627159,0.1444952149008824,0.0019481358377788623,0.004831059883533327,FARP2,"FERM, ARH/RhoGEF and pleckstrin domain protein 2 [Source:HGNC Symbol;Acc:HGNC:16460]",protein_coding
ENSG00000006611,24.26460644669304,0.037404707306164145,0.2797808553428318,0.8810159046918803,0.9097670738720125,USH1C,USH1 protein network component harmonin [Source:HGNC Symbol;Acc:HGNC:12597],protein_coding
ENSG00000006625,876.1093155891044,-0.6452332419465487,0.0661968803145092,1.2632500175820042e-22,2.0643389856080748e-21,GGCT,gamma-glutamylcyclotransferase [Source:HGNC Symbol;Acc:HGNC:21705],protein_coding
ENSG00000006634,80.05016218590453,-1.062542520306013,0.2140436158980279,1.6723537483731481e-7,8.027412497754163e-7,DBF4,DBF4 zinc finger [Source:HGNC Symbol;Acc:HGNC:17364],protein_coding
ENSG00000006638,15.249357495307633,-0.40154657919260006,0.3996212495743748,0.18715038541648618,0.2625348228038572,TBXA2R,thromboxane A2 receptor [Source:HGNC Symbol;Acc:HGNC:11608],protein_coding
ENSG00000006652,68.79672870109334,-0.3332292549652109,0.17755811626234394,0.04737471464431176,0.08117327068653248,IFRD1,interferon related developmental regulator 1 [Source:HGNC Symbol;Acc:HGNC:5456],protein_coding
ENSG00000006695,98.74117426675674,0.4133464551167242,0.16079255792296582,0.007270244191118011,0.01564842310245705,COX10,cytochrome c oxidase assembly factor heme A:farnesyltransferase COX10 [Source:HGNC Symbol;Acc:HGNC:2260],protein_coding
ENSG00000006704,79.08150037973849,0.6402852750972859,0.1928932856849331,4.4219264893038387e-4,0.0012512579476595181,GTF2IRD1,GTF2I repeat domain containing 1 [Source:HGNC Symbol;Acc:HGNC:4661],protein_coding
ENSG00000006712,322.3394311523286,-0.3899041365093856,0.09988430637503615,6.334677631652269e-5,2.100721737781373e-4,PAF1,"PAF1 homolog, Paf1/RNA polymerase II complex component [Source:HGNC Symbol;Acc:HGNC:25459]",protein_coding
ENSG00000006715,223.9170680898044,0.843627170356316,0.11910511732704784,4.814978676462525e-13,4.162195809043222e-12,VPS41,VPS41 subunit of HOPS complex [Source:HGNC Symbol;Acc:HGNC:12713],protein_coding
ENSG00000006740,19.598321053080678,-0.6807494556957925,0.3522435399194743,0.020541916476787582,0.03927699589813701,ARHGAP44,Rho GTPase activating protein 44 [Source:HGNC Symbol;Acc:HGNC:29096],protein_coding
ENSG00000006744,211.00272826578632,-0.3647469189868749,0.12224109837993594,0.002260208413899977,0.005522896858015262,ELAC2,elaC ribonuclease Z 2 [Source:HGNC Symbol;Acc:HGNC:14198],protein_coding
ENSG00000006756,31.710021730504497,1.1612779265185678,0.2729907103385522,4.1083258580238225e-6,1.6276585717816338e-5,ARSD,arylsulfatase D [Source:HGNC Symbol;Acc:HGNC:717],protein_coding
ENSG00000006757,56.57342174974744,-0.7721366006342238,0.21552290123659051,1.310125909494321e-4,4.0893311168788675e-4,PNPLA4,patatin like phospholipase domain containing 4 [Source:HGNC Symbol;Acc:HGNC:24887],protein_coding
ENSG00000006831,322.2423473525618,0.06772040810772698,0.09209954772413624,0.455057770604839,0.5453769554364003,ADIPOR2,adiponectin receptor 2 [Source:HGNC Symbol;Acc:HGNC:24041],protein_coding
ENSG00000006837,21.204269047456034,0.8321307944905653,0.3831246225865184,0.00857110201484844,0.01812600623683107,CDKL3,cyclin dependent kinase like 3 [Source:HGNC Symbol;Acc:HGNC:15483],protein_coding
ENSG00000007038,121.20805251492628,-0.8111902163170424,0.17085893718456183,7.200675017034764e-7,3.1569938841102073e-6,PRSS21,serine protease 21 [Source:HGNC Symbol;Acc:HGNC:9485],protein_coding
ENSG00000007047,269.8760497324625,0.3155619676889283,0.10616585867123396,0.0023669500619153843,0.005763634390086072,MARK4,microtubule affinity regulating kinase 4 [Source:HGNC Symbol;Acc:HGNC:13538],protein_coding
ENSG00000007080,411.2732946568319,0.054302882878787644,0.09581161663951923,0.5643062308215854,0.6463108693309466,CCDC124,coiled-coil domain containing 124 [Source:HGNC Symbol;Acc:HGNC:25171],protein_coding
ENSG00000007168,472.7675883779429,-0.3202303266608137,0.08773384697869016,1.8139817010607347e-4,5.505159617007048e-4,PAFAH1B1,platelet activating factor acetylhydrolase 1b regulatory subunit 1 [Source:HGNC Symbol;Acc:HGNC:8574],protein_coding
ENSG00000007202,385.8316691102457,-0.17426461515584574,0.10783018730428716,0.10246818832540673,0.1580187492862437,KIAA0100,KIAA0100 [Source:HGNC Symbol;Acc:HGNC:28960],protein_coding
ENSG00000007255,19.506585899397265,-0.5611970919190237,0.33826563896696715,0.046440340337030886,0.07984549501722993,TRAPPC6A,trafficking protein particle complex 6A [Source:HGNC Symbol;Acc:HGNC:23069],protein_coding
ENSG00000007341,67.85429453592504,1.2361717046662868,0.22689168136992657,9.051313887525711e-9,5.100822830265193e-8,ST7L,suppression of tumorigenicity 7 like [Source:HGNC Symbol;Acc:HGNC:18441],protein_coding
ENSG00000007372,280.08131079744686,-0.6680432779088455,0.09911150054640006,7.2611882230644364e-12,5.6279226133546963e-11,PAX6,paired box 6 [Source:HGNC Symbol;Acc:HGNC:8620],protein_coding
