sample,condition,gene_name,proximal_use
shCtrl-HepG2-R2,DMAi_full_mit,MAPK13,0.810124257403026
shCtrl-HepG2-R2,DMAi_full_mit,MAPKAP1,0.587270740832987
shCtrl-HepG2-R2,DMAi_full_mit,MCCC2,0.126328923631145
shCtrl-HepG2-R2,DMAi_full_mit,MCMBP,0.59473062060609
shCtrl-HepG2-R2,DMAi_full_mit,MLLT6,0.251301805401766
shCtrl-HepG2-R2,DMAi_full_mit,MON1B,0.582716461565098
shCtrl-HepG2-R2,DMAi_full_mit,MOSPD2,0.571113695722493
shCtrl-HepG2-R2,DMAi_full_mit,MPPE1,0.547176434225417
shCtrl-HepG2-R2,DMAi_full_mit,MTURN,0.422700234411252
shCtrl-HepG2-R2,DMAi_full_mit,MXD4,0.454088814590613
shCtrl-HepG2-R2,DMAi_full_mit,NDRG3,0.619769556042085
shCtrl-HepG2-R2,DMAi_full_mit,NFYB,0.777695265652588
shCtrl-HepG2-R2,DMAi_full_mit,NIFK,0.605095587702754
shCtrl-HepG2-R2,DMAi_full_mit,NIPA1,0.395145292665262
shCtrl-HepG2-R2,DMAi_full_mit,NKRF,0.473031266231063
shCtrl-HepG2-R2,DMAi_full_mit,NOLC1,0.575396536491082
shCtrl-HepG2-R2,DMAi_full_mit,NSUN4,0.488183779899697
shCtrl-HepG2-R2,DMAi_full_mit,NUB1,0.572206861744112
shCtrl-HepG2-R2,DMAi_full_mit,NUP155,0.730841707945831
shCtrl-HepG2-R2,DMAi_full_mit,OGFOD2,0.382136547022829
shCtrl-HepG2-R2,DMAi_full_mit,OTUD5,0.719192589570496
shCtrl-HepG2-R2,DMAi_full_mit,OTULIN,0.533001771497643
shCtrl-HepG2-R2,DMAi_full_mit,PACC1,0.634734269861571
shCtrl-HepG2-R2,DMAi_full_mit,PCGF5,0.635035908917637
shCtrl-HepG2-R2,DMAi_full_mit,PDIA6,0.626416393699344
shCtrl-HepG2-R2,DMAi_full_mit,PGRMC2,0.281225240891708
shCtrl-HepG2-R2,DMAi_full_mit,PITPNA,0.595191644313773
shCtrl-HepG2-R2,DMAi_full_mit,POC1A,0.625600049313844
shCtrl-HepG2-R2,DMAi_full_mit,PRDM4,0.447946886699023
shCtrl-HepG2-R2,DMAi_full_mit,PRKAB2,0.549021207451923
shCtrl-HepG2-R2,DMAi_full_mit,PSMD12,0.872355593162983
shCtrl-HepG2-R2,DMAi_full_mit,PTGFRN,0.45774480588795
shCtrl-HepG2-R2,DMAi_full_mit,PURB,0.464829879740629
shCtrl-HepG2-R2,DMAi_full_mit,RAB11FIP1,0.341885792917009
shCtrl-HepG2-R2,DMAi_full_mit,RAB35,0.715754742642188
shCtrl-HepG2-R2,DMAi_full_mit,RAB8B,0.512920182544872
shCtrl-HepG2-R2,DMAi_full_mit,RAI14,0.429423853879331
shCtrl-HepG2-R2,DMAi_full_mit,RALGPS2,0.543966587488664
shCtrl-HepG2-R2,DMAi_full_mit,RAP1GDS1,0.744015041972186
shCtrl-HepG2-R2,DMAi_full_mit,RC3H2,0.401397512694168
shCtrl-HepG2-R2,DMAi_full_mit,RIOK3,0.511312048203616
shCtrl-HepG2-R2,DMAi_full_mit,RNASEH1,0.712286788391113
shCtrl-HepG2-R2,DMAi_full_mit,RNF114,0.353070573593497
shCtrl-HepG2-R2,DMAi_full_mit,SAP130,0.562260306485195
shCtrl-HepG2-R2,DMAi_full_mit,SEC14L2,0.662181451781077
shCtrl-HepG2-R2,DMAi_full_mit,SIN3A,0.710825878396523
shCtrl-HepG2-R2,DMAi_full_mit,SLC44A2,0.446329989728818
shCtrl-HepG2-R2,DMAi_full_mit,SLF2,0.610297515501092
shCtrl-HepG2-R2,DMAi_full_mit,SNRNP48,0.413696721200168
shCtrl-HepG2-R2,DMAi_full_mit,SNU13,0.511820414957841
shCtrl-HepG2-R2,DMAi_full_mit,SPATA2,0.676874674144816
shCtrl-HepG2-R2,DMAi_full_mit,SPTLC2,0.402751082619616
shCtrl-HepG2-R2,DMAi_full_mit,STAG1,0.5309270536699
shCtrl-HepG2-R2,DMAi_full_mit,STX6,0.415969455004717
shCtrl-HepG2-R2,DMAi_full_mit,TASOR,0.62221662294625
shCtrl-HepG2-R2,DMAi_full_mit,TATDN3,0.609996530464341
shCtrl-HepG2-R2,DMAi_full_mit,TBC1D14,0.486741099046749
shCtrl-HepG2-R2,DMAi_full_mit,TM7SF3,0.702624242478952
shCtrl-HepG2-R2,DMAi_full_mit,TMEM123,0.312723359632634
shCtrl-HepG2-R2,DMAi_full_mit,TMEM167B,0.437974412997172
shCtrl-HepG2-R2,DMAi_full_mit,TMEM183A,0.706678762112314
shCtrl-HepG2-R2,DMAi_full_mit,TMEM9B,0.404760118195521
shCtrl-HepG2-R2,DMAi_full_mit,TNFRSF10B,0.380656729273519
shCtrl-HepG2-R2,DMAi_full_mit,TOR1AIP1,0.451183274376651
shCtrl-HepG2-R2,DMAi_full_mit,TP53RK,0.678884888501686
shCtrl-HepG2-R2,DMAi_full_mit,TRIM13,0.90039222713541
shCtrl-HepG2-R2,DMAi_full_mit,TRMT6,0.516411373301751
shCtrl-HepG2-R2,DMAi_full_mit,TSPAN9,0.432082095103804
shCtrl-HepG2-R2,DMAi_full_mit,TTC28,0.68401055408971
shCtrl-HepG2-R2,DMAi_full_mit,UBE2F,0.552161465107071
shCtrl-HepG2-R2,DMAi_full_mit,UBE2L3,0.837453414589293
shCtrl-HepG2-R2,DMAi_full_mit,UBE3B,0.37287712199968
shCtrl-HepG2-R2,DMAi_full_mit,UBXN2B,0.563987499880042
shCtrl-HepG2-R2,DMAi_full_mit,USP45,0.749772819650602
shCtrl-HepG2-R2,DMAi_full_mit,USPL1,0.990904571794057
shCtrl-HepG2-R2,DMAi_full_mit,VPS26A,0.529897675405213
shCtrl-HepG2-R2,DMAi_full_mit,WDFY1,0.483837782375667
shCtrl-HepG2-R2,DMAi_full_mit,WDR35,0.679459072552026
shCtrl-HepG2-R2,DMAi_full_mit,XPOT,0.907822470177651
shCtrl-HepG2-R2,DMAi_full_mit,YPEL5,0.540865944830173
shCtrl-HepG2-R2,DMAi_full_mit,YTHDF1,0.477406917610378
shCtrl-HepG2-R2,DMAi_full_mit,ZNF134,0.641947364553647
shCtrl-HepG2-R2,DMAi_full_mit,ZNF473,0.513583773464262
shCtrl-HepG2-R2,DMAi_full_mit,ZNF770,0.567833107990369
shCtrl-HepG2-R2,DMAi_part_mit,AAGAB,0.852887237889321
shCtrl-HepG2-R2,DMAi_part_mit,AASDHPPT,0.291885380172434
shCtrl-HepG2-R2,DMAi_part_mit,ABCB10,0.5061628027474
shCtrl-HepG2-R2,DMAi_part_mit,ABCC1,0.417465779772191
shCtrl-HepG2-R2,DMAi_part_mit,ABCE1,0.393593131800172
shCtrl-HepG2-R2,DMAi_part_mit,ABHD13,0.623030180451041
shCtrl-HepG2-R2,DMAi_part_mit,ACAP2,0.361359440987858
shCtrl-HepG2-R2,DMAi_part_mit,ACP1,0.284779924232765
shCtrl-HepG2-R2,DMAi_part_mit,ADAM10,0.317768935970024
shCtrl-HepG2-R2,DMAi_part_mit,AKAP11,0.528614700386439
shCtrl-HepG2-R2,DMAi_part_mit,ALDH5A1,0.376115047717862
shCtrl-HepG2-R2,DMAi_part_mit,ANGEL2,0.45261422534981
shCtrl-HepG2-R2,DMAi_part_mit,ANKH,0.38148461501375
shCtrl-HepG2-R2,DMAi_part_mit,AP3M1,0.495056100102296
shCtrl-HepG2-R2,DMAi_part_mit,ARF4,0.432438319620551
shCtrl-HepG2-R2,DMAi_part_mit,ARFIP2,0.96585575312386
shCtrl-HepG2-R2,DMAi_part_mit,ARIH2,0.586466056305852
shCtrl-HepG2-R2,DMAi_part_mit,ARPC5,0.162607502960343
shCtrl-HepG2-R2,DMAi_part_mit,ASAP2,0.415555238792801
shCtrl-HepG2-R2,DMAi_part_mit,ATG12,0.324698641642096
shCtrl-HepG2-R2,DMAi_part_mit,ATG4A,0.561768603571389
shCtrl-HepG2-R2,DMAi_part_mit,ATG5,0.811359124351136
shCtrl-HepG2-R2,DMAi_part_mit,ATMIN,0.774064184300817
shCtrl-HepG2-R2,DMAi_part_mit,ATP11C,0.506123911703667
shCtrl-HepG2-R2,DMAi_part_mit,ATP6AP2,0.143185278499301
shCtrl-HepG2-R2,DMAi_part_mit,ATP6V0A2,0.494685702772783
shCtrl-HepG2-R2,DMAi_part_mit,ATP6V1G1,0.300918969023578
shCtrl-HepG2-R2,DMAi_part_mit,ATXN3,0.778765777870511
shCtrl-HepG2-R2,DMAi_part_mit,BAG4,0.375482200550799
shCtrl-HepG2-R2,DMAi_part_mit,BIRC6,0.802184113302485
shCtrl-HepG2-R2,DMAi_part_mit,BNIP3L,0.595640392324693
shCtrl-HepG2-R2,DMAi_part_mit,BRAP,0.634600393705639
shCtrl-HepG2-R2,DMAi_part_mit,BTRC,0.543128384320117
shCtrl-HepG2-R2,DMAi_part_mit,C12orf4,0.597228526365537
shCtrl-HepG2-R2,DMAi_part_mit,C9orf78,0.450079819737404
shCtrl-HepG2-R2,DMAi_part_mit,CAMK2N1,0.32639320997873
shCtrl-HepG2-R2,DMAi_part_mit,CAPN7,0.4271110171757
shCtrl-HepG2-R2,DMAi_part_mit,CCDC152,0.182229288136526
shCtrl-HepG2-R2,DMAi_part_mit,CCND1,0.310943637139584
shCtrl-HepG2-R2,DMAi_part_mit,CD2AP,0.812901027440867
shCtrl-HepG2-R2,DMAi_part_mit,CEP20,0.554077877044976
shCtrl-HepG2-R2,DMAi_part_mit,CGGBP1,0.498271993061787
shCtrl-HepG2-R2,DMAi_part_mit,CHD6,0.425908641802981
shCtrl-HepG2-R2,DMAi_part_mit,CHMP3,0.362035269259211
shCtrl-HepG2-R2,DMAi_part_mit,CHMP4B,0.682075888750138
shCtrl-HepG2-R2,DMAi_part_mit,CIR1,0.674064089791852
shCtrl-HepG2-R2,DMAi_part_mit,CITED2,0.391166460210052
shCtrl-HepG2-R2,DMAi_part_mit,CLINT1,0.378065777144703
shCtrl-HepG2-R2,DMAi_part_mit,CLPB,0.47149157983609
shCtrl-HepG2-R2,DMAi_part_mit,CLPX,0.796812737994425
shCtrl-HepG2-R2,DMAi_part_mit,CNOT8,0.429313838943389
shCtrl-HepG2-R2,DMAi_part_mit,COMMD8,0.617861703497964
shCtrl-HepG2-R2,DMAi_part_mit,COPS8,0.426958182278858
shCtrl-HepG2-R2,DMAi_part_mit,COX20,0.572576493884476
shCtrl-HepG2-R2,DMAi_part_mit,CRBN,0.362234479933626
shCtrl-HepG2-R2,DMAi_part_mit,CREB1,0.544801059997051
shCtrl-HepG2-R2,DMAi_part_mit,CRTC1,0.920295664305345
shCtrl-HepG2-R2,DMAi_part_mit,CTPS1,0.232712948332634
shCtrl-HepG2-R2,DMAi_part_mit,DCAF17,0.497184362418235
shCtrl-HepG2-R2,DMAi_part_mit,DCAF6,0.521720503401805
shCtrl-HepG2-R2,DMAi_part_mit,DCUN1D1,0.644754214272907
shCtrl-HepG2-R2,DMAi_part_mit,DDX19A,0.225684929477585
shCtrl-HepG2-R2,DMAi_part_mit,DERL1,0.222604897475627
shCtrl-HepG2-R2,DMAi_part_mit,DESI1,0.582329468293197
shCtrl-HepG2-R2,DMAi_part_mit,DICER1,0.263974043738651
shCtrl-HepG2-R2,DMAi_part_mit,DLGAP4,0.44780037203038
shCtrl-HepG2-R2,DMAi_part_mit,DNAJB1,0.194486898832319
shCtrl-HepG2-R2,DMAi_part_mit,DNAJC12,0.763672069208712
shCtrl-HepG2-R2,DMAi_part_mit,DNAJC3,0.525344902733761
shCtrl-HepG2-R2,DMAi_part_mit,DRAM2,0.820003674042817
shCtrl-HepG2-R2,DMAi_part_mit,DUSP16,0.477197505675325
shCtrl-HepG2-R2,DMAi_part_mit,DUSP3,0.408238958596273
shCtrl-HepG2-R2,DMAi_part_mit,DVL3,0.386476791640784
shCtrl-HepG2-R2,DMAi_part_mit,DYM,0.740368098139053
shCtrl-HepG2-R2,DMAi_part_mit,EDEM1,0.499282277899132
shCtrl-HepG2-R2,DMAi_part_mit,EFCAB14,0.332406986601206
shCtrl-HepG2-R2,DMAi_part_mit,EIF1AD,0.47175867168794
shCtrl-HepG2-R2,DMAi_part_mit,ELMOD2,0.486474372492607
shCtrl-HepG2-R2,DMAi_part_mit,ELOA,0.642075205509756
shCtrl-HepG2-R2,DMAi_part_mit,ENSG00000285330,0.964249736238745
shCtrl-HepG2-R2,DMAi_part_mit,ENTPD4,0.485193917817169
shCtrl-HepG2-R2,DMAi_part_mit,ERO1A,0.505962031415457
shCtrl-HepG2-R2,DMAi_part_mit,ERVK3-1,0.702584204438972
shCtrl-HepG2-R2,DMAi_part_mit,EXOSC6,0.753423489759101
shCtrl-HepG2-R2,DMAi_part_mit,EXTL2,0.562499621739623
shCtrl-HepG2-R2,DMAi_part_mit,FAM172A,0.750079511903286
shCtrl-HepG2-R2,DMAi_part_mit,FAM210B,0.278123379740561
shCtrl-HepG2-R2,DMAi_part_mit,FDX1,0.581326338956486
shCtrl-HepG2-R2,DMAi_part_mit,FGF2,0.638691288872717
shCtrl-HepG2-R2,DMAi_part_mit,GALNT2,0.477513487289726
shCtrl-HepG2-R2,DMAi_part_mit,GCLC,0.421999511847209
shCtrl-HepG2-R2,DMAi_part_mit,GFM1,0.343680740781803
shCtrl-HepG2-R2,DMAi_part_mit,GMEB2,0.430571052220643
shCtrl-HepG2-R2,DMAi_part_mit,GNA12,0.405735212550866
shCtrl-HepG2-R2,DMAi_part_mit,GNS,0.57412075433781
shCtrl-HepG2-R2,DMAi_part_mit,GOLGA1,0.626440272799138
shCtrl-HepG2-R2,DMAi_part_mit,GOLGA3,0.361377037508161
shCtrl-HepG2-R2,DMAi_part_mit,GOLIM4,0.627189119461581
shCtrl-HepG2-R2,DMAi_part_mit,GOLM1,0.262841701086171
shCtrl-HepG2-R2,DMAi_part_mit,GOLT1B,0.515127204927772
shCtrl-HepG2-R2,DMAi_part_mit,GPATCH11,0.640226226178346
shCtrl-HepG2-R2,DMAi_part_mit,GRB10,0.423752325458614
shCtrl-HepG2-R2,DMAi_part_mit,GSK3B,0.21540922838423
shCtrl-HepG2-R2,DMAi_part_mit,GSR,0.559632724497646
shCtrl-HepG2-R2,DMAi_part_mit,GUF1,0.518926645366819
shCtrl-HepG2-R2,DMAi_part_mit,GXYLT1,0.599188161373642
shCtrl-HepG2-R2,DMAi_part_mit,HCCS,0.702230138432021
shCtrl-HepG2-R2,DMAi_part_mit,HERC2,0.478656959379209
shCtrl-HepG2-R2,DMAi_part_mit,HIPK1,0.38123944603322
shCtrl-HepG2-R2,DMAi_part_mit,HSDL2,0.658768506995172
shCtrl-HepG2-R2,DMAi_part_mit,HSPBAP1,0.684664049206002
shCtrl-HepG2-R2,DMAi_part_mit,IDH3A,0.393323935523708
shCtrl-HepG2-R2,DMAi_part_mit,IMMP2L,0.892378468027857
shCtrl-HepG2-R2,DMAi_part_mit,IMP4,0.562264095218343
shCtrl-HepG2-R2,DMAi_part_mit,IPO8,0.466093321144283
shCtrl-HepG2-R2,DMAi_part_mit,IRAK4,0.597998370197829
shCtrl-HepG2-R2,DMAi_part_mit,ISCA1,0.393710842905886
shCtrl-HepG2-R2,DMAi_part_mit,ITSN1,0.457700533504123
shCtrl-HepG2-R2,DMAi_part_mit,IVNS1ABP,0.554707274849268
shCtrl-HepG2-R2,DMAi_part_mit,JKAMP,0.40598532009998
shCtrl-HepG2-R2,DMAi_part_mit,KBTBD2,0.49391348739938
shCtrl-HepG2-R2,DMAi_part_mit,KIF11,0.562571659898384
shCtrl-HepG2-R2,DMAi_part_mit,KIF3A,0.690332845647403
shCtrl-HepG2-R2,DMAi_part_mit,KIFAP3,0.523037124201603
shCtrl-HepG2-R2,DMAi_part_mit,KIFBP,0.493880849236495
shCtrl-HepG2-R2,DMAi_part_mit,KLHL42,0.751178527065823
shCtrl-HepG2-R2,DMAi_part_mit,KLHL5,0.606093553423553
shCtrl-HepG2-R2,DMAi_part_mit,KMT2D,0.434424148600236
shCtrl-HepG2-R2,DMAi_part_mit,LARP4B,0.354297659797115
shCtrl-HepG2-R2,DMAi_part_mit,LZIC,0.78032483037414
shCtrl-HepG2-R2,DMAi_part_mit,MAML2,0.601988802917997
shCtrl-HepG2-R2,DMAi_part_mit,MAP1LC3B,0.210399414567463
shCtrl-HepG2-R2,DMAi_part_mit,MAPK9,0.597690349942482
shCtrl-HepG2-R2,DMAi_part_mit,MARCHF6,0.633014950708272
shCtrl-HepG2-R2,DMAi_part_mit,METTL2B,0.696888652115503
shCtrl-HepG2-R2,DMAi_part_mit,MFF,0.581140874878159
shCtrl-HepG2-R2,DMAi_part_mit,MFN1,0.842255687646599
shCtrl-HepG2-R2,DMAi_part_mit,MIA2,0.649348118471355
shCtrl-HepG2-R2,DMAi_part_mit,MIS12,0.518416235119154
shCtrl-HepG2-R2,DMAi_part_mit,MOB4,0.623580739507585
shCtrl-HepG2-R2,DMAi_part_mit,MOCOS,0.885288934992382
shCtrl-HepG2-R2,DMAi_part_mit,MPZL1,0.345329958737858
shCtrl-HepG2-R2,DMAi_part_mit,MRPL50,0.945377962513128
shCtrl-HepG2-R2,DMAi_part_mit,MTFR1L,0.288273449384334
shCtrl-HepG2-R2,DMAi_part_mit,MTMR12,0.544974302139014
shCtrl-HepG2-R2,DMAi_part_mit,NACC2,0.308233241663271
shCtrl-HepG2-R2,DMAi_part_mit,NADK2,0.561109539333579
shCtrl-HepG2-R2,DMAi_part_mit,NCKAP1,0.446025423569986
shCtrl-HepG2-R2,DMAi_part_mit,NDUFA5,0.101022520374423
shCtrl-HepG2-R2,DMAi_part_mit,NDUFAF7,0.665801999150944
shCtrl-HepG2-R2,DMAi_part_mit,NDUFB5,0.294789613546571
shCtrl-HepG2-R2,DMAi_part_mit,NETO2,0.666499787717977
shCtrl-HepG2-R2,DMAi_part_mit,NIPSNAP3A,0.600892752317746
shCtrl-HepG2-R2,DMAi_part_mit,NOL3,0.522800729498803
shCtrl-HepG2-R2,DMAi_part_mit,NPLOC4,0.400512132081514
shCtrl-HepG2-R2,DMAi_part_mit,NR1D2,0.41366287172325
shCtrl-HepG2-R2,DMAi_part_mit,NR2C2,0.349065212857326
shCtrl-HepG2-R2,DMAi_part_mit,NSMAF,0.37813499703845
shCtrl-HepG2-R2,DMAi_part_mit,NT5DC1,0.760660585013747
shCtrl-HepG2-R2,DMAi_part_mit,NTAQ1,0.591632336437841
shCtrl-HepG2-R2,DMAi_part_mit,OSBPL3,0.612993410919872
shCtrl-HepG2-R2,DMAi_part_mit,OSBPL9,0.285495393379599
shCtrl-HepG2-R2,DMAi_part_mit,OXCT1,0.565349523793981
shCtrl-HepG2-R2,DMAi_part_mit,PAK2,0.664501900614536
shCtrl-HepG2-R2,DMAi_part_mit,PARPBP,0.43809837680093
shCtrl-HepG2-R2,DMAi_part_mit,PBX2,0.410330406276225
shCtrl-HepG2-R2,DMAi_part_mit,PCNP,0.475578019358973
shCtrl-HepG2-R2,DMAi_part_mit,PDCD6IP,0.728123951230286
shCtrl-HepG2-R2,DMAi_part_mit,PDLIM5,0.32603206935072
shCtrl-HepG2-R2,DMAi_part_mit,PEX19,0.640904960426818
shCtrl-HepG2-R2,DMAi_part_mit,PEX3,0.846133885063875
shCtrl-HepG2-R2,DMAi_part_mit,PGM2,0.880288004349983
shCtrl-HepG2-R2,DMAi_part_mit,PHC3,0.387306015543361
shCtrl-HepG2-R2,DMAi_part_mit,PIKFYVE,0.474705080141981
shCtrl-HepG2-R2,DMAi_part_mit,PISD,0.341885618199797
shCtrl-HepG2-R2,DMAi_part_mit,PLAGL2,0.415757870900924
shCtrl-HepG2-R2,DMAi_part_mit,PLEKHB2,0.252533296419707
shCtrl-HepG2-R2,DMAi_part_mit,PNPT1,0.857201904045281
shCtrl-HepG2-R2,DMAi_part_mit,POLR2D,0.798685793035245
shCtrl-HepG2-R2,DMAi_part_mit,POLR2K,0.694244434730855
shCtrl-HepG2-R2,DMAi_part_mit,POP1,0.733064744988393
shCtrl-HepG2-R2,DMAi_part_mit,PPP2CB,0.343019558743983
shCtrl-HepG2-R2,DMAi_part_mit,PPP4R2,0.762383138840805
shCtrl-HepG2-R2,DMAi_part_mit,PPP4R3B,0.543807250860166
shCtrl-HepG2-R2,DMAi_part_mit,PRELID3B,0.591693909307411
shCtrl-HepG2-R2,DMAi_part_mit,PRKCA,0.493284162432607
shCtrl-HepG2-R2,DMAi_part_mit,PRKCI,0.447322088133077
shCtrl-HepG2-R2,DMAi_part_mit,PRKD3,0.391283860098915
shCtrl-HepG2-R2,DMAi_part_mit,PRKRIP1,0.663131791376237
shCtrl-HepG2-R2,DMAi_part_mit,PROS1,0.407682336879552
shCtrl-HepG2-R2,DMAi_part_mit,PSEN1,0.312970427310733
shCtrl-HepG2-R2,DMAi_part_mit,PSMB2,0.847281197514238
shCtrl-HepG2-R2,DMAi_part_mit,PWWP3A,0.594486955064711
shCtrl-HepG2-R2,DMAi_part_mit,RAB27A,0.484786024521834
shCtrl-HepG2-R2,DMAi_part_mit,RANBP3,0.46147173508358
shCtrl-HepG2-R2,DMAi_part_mit,RBFOX2,0.297282690318144
shCtrl-HepG2-R2,DMAi_part_mit,RBL2,0.451201512039565
shCtrl-HepG2-R2,DMAi_part_mit,RBM27,0.56083139063374
shCtrl-HepG2-R2,DMAi_part_mit,RBSN,0.396339380044956
shCtrl-HepG2-R2,DMAi_part_mit,RCL1,0.665265144623414
shCtrl-HepG2-R2,DMAi_part_mit,RECQL,0.619009672522497
shCtrl-HepG2-R2,DMAi_part_mit,RIOK2,0.893426211679404
shCtrl-HepG2-R2,DMAi_part_mit,RIPK2,0.846672476805635
shCtrl-HepG2-R2,DMAi_part_mit,RLF,0.726259050166806
shCtrl-HepG2-R2,DMAi_part_mit,RLIG1,0.398014406306182
shCtrl-HepG2-R2,DMAi_part_mit,RNF44,0.299572637172159
shCtrl-HepG2-R2,DMAi_part_mit,RREB1,0.192813991755964
shCtrl-HepG2-R2,DMAi_part_mit,RSU1,0.566811419800134
shCtrl-HepG2-R2,DMAi_part_mit,RUNDC1,0.413849204654072
