sample,condition,gene_name,proximal_use
shCtrl-HepG2-R1,DMAi_full_mit,CTPS2,0.640867592755336
shCtrl-HepG2-R1,DMAi_full_mit,CYLD,0.593272356309603
shCtrl-HepG2-R1,DMAi_full_mit,DMAC2L,0.589802126931808
shCtrl-HepG2-R1,DMAi_full_mit,DNAJC5,0.411759628434898
shCtrl-HepG2-R1,DMAi_full_mit,EEF1AKMT2,0.649254287870093
shCtrl-HepG2-R1,DMAi_full_mit,EFR3A,0.594656066573754
shCtrl-HepG2-R1,DMAi_full_mit,EIF2S1,0.8058345368762
shCtrl-HepG2-R1,DMAi_full_mit,ELP3,0.585125008996367
shCtrl-HepG2-R1,DMAi_full_mit,EML4,0.407880028028793
shCtrl-HepG2-R1,DMAi_full_mit,ENGASE,0.452253815764349
shCtrl-HepG2-R1,DMAi_full_mit,FAM168B,0.394416449961409
shCtrl-HepG2-R1,DMAi_full_mit,FAM199X,0.50581866755006
shCtrl-HepG2-R1,DMAi_full_mit,FBXL5,0.963481876893556
shCtrl-HepG2-R1,DMAi_full_mit,FBXO28,0.706533341043362
shCtrl-HepG2-R1,DMAi_full_mit,FER,0.467645902054392
shCtrl-HepG2-R1,DMAi_full_mit,FKBP9,0.423171713927552
shCtrl-HepG2-R1,DMAi_full_mit,FLVCR1,0.562876166058402
shCtrl-HepG2-R1,DMAi_full_mit,FSTL3,0.269532501250372
shCtrl-HepG2-R1,DMAi_full_mit,GAPVD1,0.464544979991271
shCtrl-HepG2-R1,DMAi_full_mit,GATAD2A,0.537553659813162
shCtrl-HepG2-R1,DMAi_full_mit,GID4,0.391248967371243
shCtrl-HepG2-R1,DMAi_full_mit,GRPEL2,0.422952681142659
shCtrl-HepG2-R1,DMAi_full_mit,HDAC11,0.405168865573263
shCtrl-HepG2-R1,DMAi_full_mit,HEXIM1,0.654185330615752
shCtrl-HepG2-R1,DMAi_full_mit,HINT3,0.48575146784528
shCtrl-HepG2-R1,DMAi_full_mit,HMCES,0.898311798732556
shCtrl-HepG2-R1,DMAi_full_mit,ING1,0.2564073017024
shCtrl-HepG2-R1,DMAi_full_mit,INPP4A,0.433484644049441
shCtrl-HepG2-R1,DMAi_full_mit,JMY,0.55993758629576
shCtrl-HepG2-R1,DMAi_full_mit,KDM2A,0.673534484986229
shCtrl-HepG2-R1,DMAi_full_mit,KIAA1143,0.715567919899624
shCtrl-HepG2-R1,DMAi_full_mit,KIAA2013,0.570144770059264
shCtrl-HepG2-R1,DMAi_full_mit,KIF20B,0.556228193211594
shCtrl-HepG2-R1,DMAi_full_mit,KLHDC10,0.558003970835791
shCtrl-HepG2-R1,DMAi_full_mit,KLHL36,0.293701502167406
shCtrl-HepG2-R1,DMAi_full_mit,LARS1,0.584816468683697
shCtrl-HepG2-R1,DMAi_full_mit,LMAN2,0.229000603998344
shCtrl-HepG2-R1,DMAi_full_mit,LMNB2,0.321622293766607
shCtrl-HepG2-R1,DMAi_full_mit,LRIF1,0.698396224556936
shCtrl-HepG2-R1,DMAi_full_mit,LSM11,0.376661900138896
shCtrl-HepG2-R1,DMAi_full_mit,MAP4,0.525090387988433
shCtrl-HepG2-R1,DMAi_full_mit,MAPK13,0.812425748323163
shCtrl-HepG2-R1,DMAi_full_mit,MAPKAP1,0.601407671404806
shCtrl-HepG2-R1,DMAi_full_mit,MCCC2,0.130711222436319
shCtrl-HepG2-R1,DMAi_full_mit,MCMBP,0.603069361206633
shCtrl-HepG2-R1,DMAi_full_mit,MLLT6,0.257233399754824
shCtrl-HepG2-R1,DMAi_full_mit,MON1B,0.586713294671228
shCtrl-HepG2-R1,DMAi_full_mit,MOSPD2,0.577546163918925
shCtrl-HepG2-R1,DMAi_full_mit,MPPE1,0.574688042385741
shCtrl-HepG2-R1,DMAi_full_mit,MTURN,0.422698316025048
shCtrl-HepG2-R1,DMAi_full_mit,MXD4,0.458808559887447
shCtrl-HepG2-R1,DMAi_full_mit,NDRG3,0.626645875982503
shCtrl-HepG2-R1,DMAi_full_mit,NFYB,0.782663930157449
shCtrl-HepG2-R1,DMAi_full_mit,NIFK,0.609370782481647
shCtrl-HepG2-R1,DMAi_full_mit,NIPA1,0.397662589589074
shCtrl-HepG2-R1,DMAi_full_mit,NKRF,0.473034107505442
shCtrl-HepG2-R1,DMAi_full_mit,NOLC1,0.57995071288147
shCtrl-HepG2-R1,DMAi_full_mit,NSUN4,0.492396558378915
shCtrl-HepG2-R1,DMAi_full_mit,NUB1,0.582942394900999
shCtrl-HepG2-R1,DMAi_full_mit,NUP155,0.740066700690092
shCtrl-HepG2-R1,DMAi_full_mit,OGFOD2,0.386956289854678
shCtrl-HepG2-R1,DMAi_full_mit,OTUD5,0.722433763205735
shCtrl-HepG2-R1,DMAi_full_mit,OTULIN,0.534739085813138
shCtrl-HepG2-R1,DMAi_full_mit,PACC1,0.640732405541595
shCtrl-HepG2-R1,DMAi_full_mit,PCGF5,0.636345495801319
shCtrl-HepG2-R1,DMAi_full_mit,PDIA6,0.633011897447397
shCtrl-HepG2-R1,DMAi_full_mit,PGRMC2,0.282665682955141
shCtrl-HepG2-R1,DMAi_full_mit,PITPNA,0.599230284903964
shCtrl-HepG2-R1,DMAi_full_mit,POC1A,0.628674652185935
shCtrl-HepG2-R1,DMAi_full_mit,PRDM4,0.455693311278356
shCtrl-HepG2-R1,DMAi_full_mit,PRKAB2,0.550877052309407
shCtrl-HepG2-R1,DMAi_full_mit,PSMD12,0.874897174605527
shCtrl-HepG2-R1,DMAi_full_mit,PTGFRN,0.463461001708982
shCtrl-HepG2-R1,DMAi_full_mit,PURB,0.464460929324387
shCtrl-HepG2-R1,DMAi_full_mit,RAB11FIP1,0.344281711753597
shCtrl-HepG2-R1,DMAi_full_mit,RAB35,0.717886620547254
shCtrl-HepG2-R1,DMAi_full_mit,RAB8B,0.519872615224296
shCtrl-HepG2-R1,DMAi_full_mit,RAI14,0.430679408226801
shCtrl-HepG2-R1,DMAi_full_mit,RALGPS2,0.54951755028346
shCtrl-HepG2-R1,DMAi_full_mit,RAP1GDS1,0.749772865724193
shCtrl-HepG2-R1,DMAi_full_mit,RC3H2,0.408710894283104
shCtrl-HepG2-R1,DMAi_full_mit,RIOK3,0.516991561162633
shCtrl-HepG2-R1,DMAi_full_mit,RNASEH1,0.717741197117865
shCtrl-HepG2-R1,DMAi_full_mit,RNF114,0.357499658253007
shCtrl-HepG2-R1,DMAi_full_mit,SAP130,0.567747178873372
shCtrl-HepG2-R1,DMAi_full_mit,SEC14L2,0.668361784684282
shCtrl-HepG2-R1,DMAi_full_mit,SIN3A,0.714559401395223
shCtrl-HepG2-R1,DMAi_full_mit,SLC44A2,0.458054688170797
shCtrl-HepG2-R1,DMAi_full_mit,SLF2,0.614535408219711
shCtrl-HepG2-R1,DMAi_full_mit,SNRNP48,0.424888500397703
shCtrl-HepG2-R1,DMAi_full_mit,SNU13,0.518018941972318
shCtrl-HepG2-R1,DMAi_full_mit,SPATA2,0.677522103869143
shCtrl-HepG2-R1,DMAi_full_mit,SPTLC2,0.405465854492158
shCtrl-HepG2-R1,DMAi_full_mit,STAG1,0.541167055021107
shCtrl-HepG2-R1,DMAi_full_mit,STX6,0.422686232287351
shCtrl-HepG2-R1,DMAi_full_mit,TASOR,0.626267910573445
shCtrl-HepG2-R1,DMAi_full_mit,TATDN3,0.617753211147534
shCtrl-HepG2-R1,DMAi_full_mit,TBC1D14,0.490853503650163
shCtrl-HepG2-R1,DMAi_full_mit,TM7SF3,0.705391340398112
shCtrl-HepG2-R1,DMAi_full_mit,TMEM123,0.316346075738958
shCtrl-HepG2-R1,DMAi_full_mit,TMEM167B,0.440195492756001
shCtrl-HepG2-R1,DMAi_full_mit,TMEM183A,0.746373978510972
shCtrl-HepG2-R1,DMAi_full_mit,TMEM9B,0.413820669666716
shCtrl-HepG2-R1,DMAi_full_mit,TNFRSF10B,0.385889036673444
shCtrl-HepG2-R1,DMAi_full_mit,TOR1AIP1,0.452857789712349
shCtrl-HepG2-R1,DMAi_full_mit,TP53RK,0.680490879650476
shCtrl-HepG2-R1,DMAi_full_mit,TRIM13,0.901180967264044
shCtrl-HepG2-R1,DMAi_full_mit,TRMT6,0.52196467049537
shCtrl-HepG2-R1,DMAi_full_mit,TSPAN9,0.629216218776672
shCtrl-HepG2-R1,DMAi_full_mit,TTC28,0.686434776515514
shCtrl-HepG2-R1,DMAi_full_mit,UBE2F,0.567515469751666
shCtrl-HepG2-R1,DMAi_full_mit,UBE2L3,0.850738379324877
shCtrl-HepG2-R1,DMAi_full_mit,UBE3B,0.382589041031363
shCtrl-HepG2-R1,DMAi_full_mit,UBXN2B,0.572562619488039
shCtrl-HepG2-R1,DMAi_full_mit,USP45,0.753166687362419
shCtrl-HepG2-R1,DMAi_full_mit,USPL1,0.990943420696085
shCtrl-HepG2-R1,DMAi_full_mit,VPS26A,0.541719967856913
shCtrl-HepG2-R1,DMAi_full_mit,WDFY1,0.489477701463608
shCtrl-HepG2-R1,DMAi_full_mit,WDR35,0.687246274490763
shCtrl-HepG2-R1,DMAi_full_mit,XPOT,0.910529482269235
shCtrl-HepG2-R1,DMAi_full_mit,YPEL5,0.542409342655016
shCtrl-HepG2-R1,DMAi_full_mit,YTHDF1,0.478882170209208
shCtrl-HepG2-R1,DMAi_full_mit,ZNF134,0.640587643872957
shCtrl-HepG2-R1,DMAi_full_mit,ZNF473,0.513576086131262
shCtrl-HepG2-R1,DMAi_full_mit,ZNF770,0.56829360575104
shCtrl-HepG2-R1,DMAi_part_mit,AAGAB,0.855820397609459
shCtrl-HepG2-R1,DMAi_part_mit,AASDHPPT,0.300387872095497
shCtrl-HepG2-R1,DMAi_part_mit,ABCB10,0.515138129123393
shCtrl-HepG2-R1,DMAi_part_mit,ABCC1,0.422981741116202
shCtrl-HepG2-R1,DMAi_part_mit,ABCE1,0.402564181941505
shCtrl-HepG2-R1,DMAi_part_mit,ABHD13,0.623028128995318
shCtrl-HepG2-R1,DMAi_part_mit,ACAP2,0.368920064587093
shCtrl-HepG2-R1,DMAi_part_mit,ACP1,0.293170307315432
shCtrl-HepG2-R1,DMAi_part_mit,ADAM10,0.324955805323246
shCtrl-HepG2-R1,DMAi_part_mit,AKAP11,0.530044010648345
shCtrl-HepG2-R1,DMAi_part_mit,ALDH5A1,0.386100578171947
shCtrl-HepG2-R1,DMAi_part_mit,ANGEL2,0.459004916354383
shCtrl-HepG2-R1,DMAi_part_mit,ANKH,0.394392083876559
shCtrl-HepG2-R1,DMAi_part_mit,AP3M1,0.500798477191124
shCtrl-HepG2-R1,DMAi_part_mit,ARF4,0.440692974338378
shCtrl-HepG2-R1,DMAi_part_mit,ARFIP2,0.966718787465455
shCtrl-HepG2-R1,DMAi_part_mit,ARIH2,0.591984782177244
shCtrl-HepG2-R1,DMAi_part_mit,ARPC5,0.167009808290307
shCtrl-HepG2-R1,DMAi_part_mit,ASAP2,0.420884061548769
shCtrl-HepG2-R1,DMAi_part_mit,ATG12,0.326904349567019
shCtrl-HepG2-R1,DMAi_part_mit,ATG4A,0.564735991453427
shCtrl-HepG2-R1,DMAi_part_mit,ATG5,0.81659384175552
shCtrl-HepG2-R1,DMAi_part_mit,ATMIN,0.773910355440549
shCtrl-HepG2-R1,DMAi_part_mit,ATP11C,0.514209069653152
shCtrl-HepG2-R1,DMAi_part_mit,ATP6AP2,0.146954250930721
shCtrl-HepG2-R1,DMAi_part_mit,ATP6V0A2,0.497509678482823
shCtrl-HepG2-R1,DMAi_part_mit,ATP6V1G1,0.302095833637394
shCtrl-HepG2-R1,DMAi_part_mit,ATXN3,0.784992439253375
shCtrl-HepG2-R1,DMAi_part_mit,BAG4,0.380117380737975
shCtrl-HepG2-R1,DMAi_part_mit,BIRC6,0.800962351331405
shCtrl-HepG2-R1,DMAi_part_mit,BNIP3L,0.603564868335984
shCtrl-HepG2-R1,DMAi_part_mit,BRAP,0.64054803572207
shCtrl-HepG2-R1,DMAi_part_mit,BTRC,0.549755272311717
shCtrl-HepG2-R1,DMAi_part_mit,C12orf4,0.605077275470219
shCtrl-HepG2-R1,DMAi_part_mit,C9orf78,0.454859576416739
shCtrl-HepG2-R1,DMAi_part_mit,CAMK2N1,0.324474871385308
shCtrl-HepG2-R1,DMAi_part_mit,CAPN7,0.437667255634332
shCtrl-HepG2-R1,DMAi_part_mit,CCDC152,0.179561696737508
shCtrl-HepG2-R1,DMAi_part_mit,CCND1,0.314929795092789
shCtrl-HepG2-R1,DMAi_part_mit,CD2AP,0.816162553419408
shCtrl-HepG2-R1,DMAi_part_mit,CEP20,0.558893573819286
shCtrl-HepG2-R1,DMAi_part_mit,CGGBP1,0.49978376875499
shCtrl-HepG2-R1,DMAi_part_mit,CHD6,0.43140493102841
shCtrl-HepG2-R1,DMAi_part_mit,CHMP3,0.378132798964498
shCtrl-HepG2-R1,DMAi_part_mit,CHMP4B,0.687119771194955
shCtrl-HepG2-R1,DMAi_part_mit,CIR1,0.67987451671428
shCtrl-HepG2-R1,DMAi_part_mit,CITED2,0.391905514519686
shCtrl-HepG2-R1,DMAi_part_mit,CLINT1,0.382029673689374
shCtrl-HepG2-R1,DMAi_part_mit,CLPB,0.48632101309757
shCtrl-HepG2-R1,DMAi_part_mit,CLPX,0.801783309036255
shCtrl-HepG2-R1,DMAi_part_mit,CNOT8,0.434103062564297
shCtrl-HepG2-R1,DMAi_part_mit,COMMD8,0.625635792654469
shCtrl-HepG2-R1,DMAi_part_mit,COPS8,0.442381481063835
shCtrl-HepG2-R1,DMAi_part_mit,COX20,0.579281514286819
shCtrl-HepG2-R1,DMAi_part_mit,CRBN,0.366021274474961
shCtrl-HepG2-R1,DMAi_part_mit,CREB1,0.555915046095134
shCtrl-HepG2-R1,DMAi_part_mit,CRTC1,0.920577750645008
shCtrl-HepG2-R1,DMAi_part_mit,CTPS1,0.24039813235125
shCtrl-HepG2-R1,DMAi_part_mit,DCAF17,0.500693652288331
shCtrl-HepG2-R1,DMAi_part_mit,DCAF6,0.638173897874124
shCtrl-HepG2-R1,DMAi_part_mit,DCUN1D1,0.63931133376551
shCtrl-HepG2-R1,DMAi_part_mit,DDX19A,0.274128102071245
shCtrl-HepG2-R1,DMAi_part_mit,DERL1,0.236646086782867
shCtrl-HepG2-R1,DMAi_part_mit,DESI1,0.584402993837637
shCtrl-HepG2-R1,DMAi_part_mit,DICER1,0.268102388717656
shCtrl-HepG2-R1,DMAi_part_mit,DLGAP4,0.450422493510767
shCtrl-HepG2-R1,DMAi_part_mit,DNAJB1,0.196100763124846
shCtrl-HepG2-R1,DMAi_part_mit,DNAJC12,0.767090762966703
shCtrl-HepG2-R1,DMAi_part_mit,DNAJC3,0.532613797284599
shCtrl-HepG2-R1,DMAi_part_mit,DRAM2,0.8256030754361
shCtrl-HepG2-R1,DMAi_part_mit,DUSP16,0.480758729385711
shCtrl-HepG2-R1,DMAi_part_mit,DUSP3,0.408558547763568
shCtrl-HepG2-R1,DMAi_part_mit,DVL3,0.393033380954458
shCtrl-HepG2-R1,DMAi_part_mit,DYM,0.749541759929638
shCtrl-HepG2-R1,DMAi_part_mit,EDEM1,0.502463826836781
shCtrl-HepG2-R1,DMAi_part_mit,EFCAB14,0.333689822008092
shCtrl-HepG2-R1,DMAi_part_mit,EIF1AD,0.479807631231025
shCtrl-HepG2-R1,DMAi_part_mit,ELMOD2,0.492884104399258
shCtrl-HepG2-R1,DMAi_part_mit,ELOA,0.64462563375771
shCtrl-HepG2-R1,DMAi_part_mit,ENSG00000285330,0.965606354219175
shCtrl-HepG2-R1,DMAi_part_mit,ENTPD4,0.497134037463611
shCtrl-HepG2-R1,DMAi_part_mit,ERO1A,0.516150588990392
shCtrl-HepG2-R1,DMAi_part_mit,ERVK3-1,0.704497460411283
shCtrl-HepG2-R1,DMAi_part_mit,EXOSC6,0.7545999019091
shCtrl-HepG2-R1,DMAi_part_mit,EXTL2,0.563774171848088
shCtrl-HepG2-R1,DMAi_part_mit,FAM172A,0.81786965810087
shCtrl-HepG2-R1,DMAi_part_mit,FAM210B,0.278777160950474
shCtrl-HepG2-R1,DMAi_part_mit,FDX1,0.590241283166288
shCtrl-HepG2-R1,DMAi_part_mit,FGF2,0.631614424088232
shCtrl-HepG2-R1,DMAi_part_mit,GALNT2,0.48773685427622
shCtrl-HepG2-R1,DMAi_part_mit,GCLC,0.432289549133182
shCtrl-HepG2-R1,DMAi_part_mit,GFM1,0.360450233773696
shCtrl-HepG2-R1,DMAi_part_mit,GMEB2,0.440612609321002
shCtrl-HepG2-R1,DMAi_part_mit,GNA12,0.409388068798787
shCtrl-HepG2-R1,DMAi_part_mit,GNS,0.577601364652302
shCtrl-HepG2-R1,DMAi_part_mit,GOLGA1,0.632060658380018
shCtrl-HepG2-R1,DMAi_part_mit,GOLGA3,0.36703273510615
shCtrl-HepG2-R1,DMAi_part_mit,GOLIM4,0.631717417409194
shCtrl-HepG2-R1,DMAi_part_mit,GOLM1,0.283673141931533
shCtrl-HepG2-R1,DMAi_part_mit,GOLT1B,0.521349671120055
shCtrl-HepG2-R1,DMAi_part_mit,GPATCH11,0.642494425432453
shCtrl-HepG2-R1,DMAi_part_mit,GRB10,0.433369448098609
shCtrl-HepG2-R1,DMAi_part_mit,GSK3B,0.218516646162366
shCtrl-HepG2-R1,DMAi_part_mit,GSR,0.572324524134319
shCtrl-HepG2-R1,DMAi_part_mit,GUF1,0.527859551774015
shCtrl-HepG2-R1,DMAi_part_mit,GXYLT1,0.601971739200346
shCtrl-HepG2-R1,DMAi_part_mit,HCCS,0.706815495669277
shCtrl-HepG2-R1,DMAi_part_mit,HERC2,0.510571462030239
shCtrl-HepG2-R1,DMAi_part_mit,HIPK1,0.385149565143067
shCtrl-HepG2-R1,DMAi_part_mit,HSDL2,0.66469810259298
shCtrl-HepG2-R1,DMAi_part_mit,HSPBAP1,0.689951352133379
shCtrl-HepG2-R1,DMAi_part_mit,IDH3A,0.398398633175802
shCtrl-HepG2-R1,DMAi_part_mit,IMMP2L,0.894037232791966
shCtrl-HepG2-R1,DMAi_part_mit,IMP4,0.56887577912184
shCtrl-HepG2-R1,DMAi_part_mit,IPO8,0.472450250532812
shCtrl-HepG2-R1,DMAi_part_mit,IRAK4,0.602827095466398
shCtrl-HepG2-R1,DMAi_part_mit,ISCA1,0.418997641535694
shCtrl-HepG2-R1,DMAi_part_mit,ITSN1,0.465059047526154
shCtrl-HepG2-R1,DMAi_part_mit,IVNS1ABP,0.564905731291006
shCtrl-HepG2-R1,DMAi_part_mit,JKAMP,0.408832375779596
shCtrl-HepG2-R1,DMAi_part_mit,KBTBD2,0.494572844485841
shCtrl-HepG2-R1,DMAi_part_mit,KIF11,0.576688958839243
shCtrl-HepG2-R1,DMAi_part_mit,KIF3A,0.697218729006137
shCtrl-HepG2-R1,DMAi_part_mit,KIFAP3,0.528605121704128
shCtrl-HepG2-R1,DMAi_part_mit,KIFBP,0.496910772217087
shCtrl-HepG2-R1,DMAi_part_mit,KLHL42,0.752389235182867
shCtrl-HepG2-R1,DMAi_part_mit,KLHL5,0.611728105977063
shCtrl-HepG2-R1,DMAi_part_mit,KMT2D,0.43920030734435
shCtrl-HepG2-R1,DMAi_part_mit,LARP4B,0.361562317696355
shCtrl-HepG2-R1,DMAi_part_mit,LZIC,0.78990429630309
shCtrl-HepG2-R1,DMAi_part_mit,MAML2,0.603133055025177
shCtrl-HepG2-R1,DMAi_part_mit,MAP1LC3B,0.230631631249988
shCtrl-HepG2-R1,DMAi_part_mit,MAPK9,0.601315138500572
shCtrl-HepG2-R1,DMAi_part_mit,MARCHF6,0.640284805145643
shCtrl-HepG2-R1,DMAi_part_mit,METTL2B,0.736079341496437
shCtrl-HepG2-R1,DMAi_part_mit,MFF,0.586198861025291
shCtrl-HepG2-R1,DMAi_part_mit,MFN1,0.844794426351153
shCtrl-HepG2-R1,DMAi_part_mit,MIA2,0.655452745767552
shCtrl-HepG2-R1,DMAi_part_mit,MIS12,0.519930252456758
shCtrl-HepG2-R1,DMAi_part_mit,MOB4,0.629145426987583
shCtrl-HepG2-R1,DMAi_part_mit,MOCOS,0.88841882931511
shCtrl-HepG2-R1,DMAi_part_mit,MPZL1,0.350867048324776
shCtrl-HepG2-R1,DMAi_part_mit,MRPL50,0.945996231543268
shCtrl-HepG2-R1,DMAi_part_mit,MTFR1L,0.292228928036304
shCtrl-HepG2-R1,DMAi_part_mit,MTMR12,0.549477665090849
shCtrl-HepG2-R1,DMAi_part_mit,NACC2,0.31524360724076
shCtrl-HepG2-R1,DMAi_part_mit,NADK2,0.569997853261526
shCtrl-HepG2-R1,DMAi_part_mit,NCKAP1,0.4534519375784
shCtrl-HepG2-R1,DMAi_part_mit,NDUFA5,0.104535546867698
shCtrl-HepG2-R1,DMAi_part_mit,NDUFAF7,0.67115760392558
shCtrl-HepG2-R1,DMAi_part_mit,NDUFB5,0.303967451293657
shCtrl-HepG2-R1,DMAi_part_mit,NETO2,0.668702487310398
shCtrl-HepG2-R1,DMAi_part_mit,NIPSNAP3A,0.606765337295467
shCtrl-HepG2-R1,DMAi_part_mit,NOL3,0.524422463983524
shCtrl-HepG2-R1,DMAi_part_mit,NPLOC4,0.408673772937052
shCtrl-HepG2-R1,DMAi_part_mit,NR1D2,0.424681144166586
shCtrl-HepG2-R1,DMAi_part_mit,NR2C2,0.350330209384182
shCtrl-HepG2-R1,DMAi_part_mit,NSMAF,0.38786931571205
shCtrl-HepG2-R1,DMAi_part_mit,NT5DC1,0.764758958278807
shCtrl-HepG2-R1,DMAi_part_mit,NTAQ1,0.601090617105031
shCtrl-HepG2-R1,DMAi_part_mit,OSBPL3,0.626171386235836
shCtrl-HepG2-R1,DMAi_part_mit,OSBPL9,0.295210400923649
shCtrl-HepG2-R1,DMAi_part_mit,OXCT1,0.574703039748127
shCtrl-HepG2-R1,DMAi_part_mit,PAK2,0.667716356246736
shCtrl-HepG2-R1,DMAi_part_mit,PARPBP,0.442040089834623
shCtrl-HepG2-R1,DMAi_part_mit,PBX2,0.410437829169132
shCtrl-HepG2-R1,DMAi_part_mit,PCNP,0.497735097134825
shCtrl-HepG2-R1,DMAi_part_mit,PDCD6IP,0.740051267132365
shCtrl-HepG2-R1,DMAi_part_mit,PDLIM5,0.330769788539221
shCtrl-HepG2-R1,DMAi_part_mit,PEX19,0.641807663961813
shCtrl-HepG2-R1,DMAi_part_mit,PEX3,0.849919384198826
shCtrl-HepG2-R1,DMAi_part_mit,PGM2,0.883811398508098
shCtrl-HepG2-R1,DMAi_part_mit,PHC3,0.392288510374692
shCtrl-HepG2-R1,DMAi_part_mit,PIKFYVE,0.478834881305561
shCtrl-HepG2-R1,DMAi_part_mit,PISD,0.345703076757861
shCtrl-HepG2-R1,DMAi_part_mit,PLAGL2,0.418145082725002
shCtrl-HepG2-R1,DMAi_part_mit,PLEKHB2,0.256717673852829
shCtrl-HepG2-R1,DMAi_part_mit,PNPT1,0.864192279506967
shCtrl-HepG2-R1,DMAi_part_mit,POLR2D,0.800347611917518
shCtrl-HepG2-R1,DMAi_part_mit,POLR2K,0.698794575690482
shCtrl-HepG2-R1,DMAi_part_mit,POP1,0.736012355960164
shCtrl-HepG2-R1,DMAi_part_mit,PPP2CB,0.354012709739453
shCtrl-HepG2-R1,DMAi_part_mit,PPP4R2,0.766141645071733
shCtrl-HepG2-R1,DMAi_part_mit,PPP4R3B,0.549282639343587
shCtrl-HepG2-R1,DMAi_part_mit,PRELID3B,0.594130222043337
shCtrl-HepG2-R1,DMAi_part_mit,PRKCA,0.497912637995666
shCtrl-HepG2-R1,DMAi_part_mit,PRKCI,0.452935765240142
shCtrl-HepG2-R1,DMAi_part_mit,PRKD3,0.395692809870424
shCtrl-HepG2-R1,DMAi_part_mit,PRKRIP1,0.672500336660083
shCtrl-HepG2-R1,DMAi_part_mit,PROS1,0.408727438610808
shCtrl-HepG2-R1,DMAi_part_mit,PSEN1,0.31507111561722
shCtrl-HepG2-R1,DMAi_part_mit,PSMB2,0.850071802931033
shCtrl-HepG2-R1,DMAi_part_mit,PWWP3A,0.600085966285248
shCtrl-HepG2-R1,DMAi_part_mit,RAB27A,0.489470931079487
shCtrl-HepG2-R1,DMAi_part_mit,RANBP3,0.469847755143537
shCtrl-HepG2-R1,DMAi_part_mit,RBFOX2,0.511821913211002
shCtrl-HepG2-R1,DMAi_part_mit,RBL2,0.45677675934107
shCtrl-HepG2-R1,DMAi_part_mit,RBM27,0.565336944887868
shCtrl-HepG2-R1,DMAi_part_mit,RBSN,0.400364054106592
shCtrl-HepG2-R1,DMAi_part_mit,RCL1,0.671270041504964
shCtrl-HepG2-R1,DMAi_part_mit,RECQL,0.623954054630269
shCtrl-HepG2-R1,DMAi_part_mit,RIOK2,0.896523044009132
shCtrl-HepG2-R1,DMAi_part_mit,RIPK2,0.849573364867699
shCtrl-HepG2-R1,DMAi_part_mit,RLF,0.726979921153435
shCtrl-HepG2-R1,DMAi_part_mit,RLIG1,0.405194756918403
shCtrl-HepG2-R1,DMAi_part_mit,RNF44,0.302915722891788
shCtrl-HepG2-R1,DMAi_part_mit,RREB1,0.194440679792104
shCtrl-HepG2-R1,DMAi_part_mit,RSU1,0.571518442674997
shCtrl-HepG2-R1,DMAi_part_mit,RUNDC1,0.415951967464977
